generation,t_env,v_vie,n_inversions_vie,lambda_cout,graine,eta_moyen,eta_ecart_type,p_naif_moyen,p_libre_moyen,delta_p_moyen,fitness_max,survie_naif,survie_libre,discrimination_naif,discrimination_libre,discrim_tiers1_libre,discrim_tiers3_libre,discrim_tiers1_naif,discrim_tiers3_naif,repas_moyen_libre,repas_moyen_naif,nutritifs_moyen_libre,toxiques_moyen_libre,cout_apprentissage_moyen,derive_acquise_moyenne,derive_preference_moyenne,n_especes,complexite_moyenne
0,maximale,chaotique,29,0.0,23,0.5154804203439387,0.2837391869727673,60.58741666666667,28.561083333333336,-32.02633333333333,265.575,0.02,0.0,0.49854227405247814,0.4447513812154696,nan,nan,0.6,0.5555555555555556,3.62,6.86,1.61,2.01,1.5505236116043941,0.006017562500826936,0.12502444617516653,1,48.0
1,maximale,chaotique,29,0.0,23,0.45111490719107084,0.1909623617341236,96.16416666666667,58.257666666666665,-37.9065,460.0,0.06,0.03,0.4936061381074169,0.49117647058823527,0.5609756097560976,0.391304347826087,0.5408163265306123,0.4838709677419355,6.8,11.73,3.34,3.46,3.8573482971438717,0.009964924657769682,0.1555917287967923,1,47.86
2,maximale,chaotique,29,0.0,23,0.510194110922741,0.15885432216227174,74.76458333333333,66.55825,-8.206333333333328,720.0,0.03,0.03,0.49173098125689085,0.5102599179206566,0.6153846153846154,0.5526315789473685,0.4791666666666667,0.43902439024390244,7.31,9.07,3.73,3.58,4.93296918565562,0.013653116023565748,0.14605407225560518,1,47.58
3,maximale,chaotique,29,0.0,23,0.5085281437791582,0.14636272721626437,140.69658333333334,85.61000000000001,-55.08658333333334,751.6416666666667,0.11,0.02,0.49913344887348354,0.49236641221374045,0.4473684210526316,0.5,0.498220640569395,0.5015873015873016,10.48,17.31,5.16,5.32,7.36908936474349,0.01435478092388124,0.1696768545538878,1,47.35
4,maximale,chaotique,29,0.0,23,0.5163481197853816,0.14551024470191917,188.4345833333333,127.90691666666667,-60.52766666666666,770.0,0.16,0.07,0.5048076923076923,0.491389913899139,0.5096774193548387,0.5294117647058824,0.501466275659824,0.5468354430379747,16.26,22.88,7.99,8.27,11.83294861416101,0.02623960366641209,0.2689336192853901,1,47.25
5,maximale,chaotique,29,0.0,23,0.5433822945492531,0.10910753007782681,181.59175000000002,138.73441666666668,-42.85733333333334,760.0,0.16,0.1,0.5,0.4925629290617849,0.5628140703517588,0.44221105527638194,0.5274151436031331,0.5069124423963134,17.48,22.58,8.61,8.87,13.577027295230097,0.029020838665685517,0.29595957456533867,1,48.39
6,maximale,chaotique,29,0.0,23,0.5481039620554029,0.08600467253687673,138.76466666666667,86.14133333333334,-52.62333333333333,725.0166666666667,0.07,0.03,0.512646514497224,0.5139896373056995,0.6136363636363636,0.5405405405405406,0.48466257668711654,0.5454545454545454,9.65,16.21,4.96,4.69,7.831954333810981,0.02033702846934665,0.19323427581864952,1,47.61
7,maximale,chaotique,29,0.0,23,0.5358495038864277,0.09118431823867693,152.12758333333332,116.28183333333331,-35.84575,740.0,0.07,0.04,0.5037756202804746,0.4965277777777778,0.5357142857142857,0.4426229508196721,0.5248618784530387,0.5159817351598174,14.4,18.54,7.15,7.25,9.802042411596524,0.027210832572267973,0.2339449281510414,1,46.93
8,maximale,chaotique,29,0.0,23,0.5201443063314273,0.09559281335454357,175.58108333333337,148.25183333333334,-27.329250000000005,1080.0,0.16,0.09,0.5073634204275534,0.5064935064935064,0.5328947368421053,0.4627659574468085,0.5568181818181818,0.5124223602484472,17.71,21.05,8.97,8.74,10.113322019184842,0.02808370434260163,0.2653942737198114,1,46.42
9,maximale,chaotique,29,0.0,23,0.4715894923561163,0.134979263693257,190.6833333333333,132.34508333333335,-58.338249999999995,974.2833333333333,0.13,0.07,0.5062580923608114,0.5024875621890548,0.5283018867924528,0.5310344827586206,0.5544554455445545,0.5295566502463054,16.08,23.17,8.08,8.0,7.623215270688568,0.026333889910503866,0.23104447582426504,1,45.84
10,maximale,chaotique,29,0.0,23,0.45750126865977697,0.13097875645514281,167.17166666666668,129.18658333333332,-37.985083333333336,767.6333333333333,0.09,0.04,0.5072031793343269,0.48392752776154296,0.5092592592592593,0.4666666666666667,0.5226480836236934,0.4755244755244755,17.11,20.13,8.28,8.83,7.541455011176168,0.027296645903846374,0.2495680048998763,1,45.49
