generation,t_env,v_vie,n_inversions_vie,lambda_cout,graine,eta_moyen,eta_ecart_type,p_naif_moyen,p_libre_moyen,delta_p_moyen,fitness_max,survie_naif,survie_libre,discrimination_naif,discrimination_libre,discrim_tiers1_libre,discrim_tiers3_libre,discrim_tiers1_naif,discrim_tiers3_naif,repas_moyen_libre,repas_moyen_naif,nutritifs_moyen_libre,toxiques_moyen_libre,cout_apprentissage_moyen,derive_acquise_moyenne,derive_preference_moyenne,n_especes,complexite_moyenne
10,maximale,nulle,0,0.0,22,0.5239962121848809,0.07601960977975747,198.88133333333334,227.72708333333335,28.84575,1593.5166666666667,0.13,0.15,0.5131244707874683,0.6148936170212767,0.6174496644295302,0.6547619047619048,0.5767790262172284,0.5653333333333334,18.8,23.62,11.56,7.24,11.257244923421686,0.05014399179368063,0.259400857813354,1,45.84
11,maximale,nulle,0,0.0,22,0.5064807585580623,0.08379579204162653,163.36274999999998,195.08175,31.719,1255.0,0.1,0.12,0.5017283950617284,0.5831447963800905,0.6530612244897959,0.6666666666666666,0.6302083333333334,0.5985915492957746,17.68,20.25,10.31,7.37,9.122575132302655,0.0511290540837839,0.3666610506224874,1,45.95
12,maximale,nulle,0,0.0,22,0.49824709288417574,0.09514252106950427,138.763,171.21291666666673,32.44991666666667,1790.0,0.04,0.08,0.49382022471910114,0.61212976022567,0.6174496644295302,0.6645569620253164,0.4897959183673469,0.49673202614379086,14.18,17.8,8.68,5.5,7.461795805760785,0.04752173771245139,0.24002450309485757,1,46.54
13,maximale,nulle,0,0.0,22,0.5033393733621796,0.09213728232178485,205.05466666666666,309.74575,104.69108333333332,1380.0,0.11,0.23,0.5067621320604614,0.6150855365474339,0.5823389021479713,0.7038539553752535,0.6317991631799164,0.5416666666666666,25.72,25.14,15.82,9.9,13.610906994949222,0.08015715268904655,0.43333952879243504,1,46.36
14,maximale,nulle,0,0.0,22,0.5303266325149043,0.07734134967113651,198.00424999999998,259.242,61.23775000000001,1615.0,0.11,0.17,0.5365168539325843,0.6180620884289746,0.6319018404907976,0.6507936507936508,0.6380090497737556,0.5827814569536424,21.26,21.36,13.14,8.12,11.352717991176517,0.0648443677023791,0.30638111907291327,1,47.7
15,maximale,nulle,0,0.0,22,0.5291764697893536,0.0664387251271827,204.24333333333337,293.87699999999995,89.63366666666667,1425.0,0.13,0.24,0.5061777600637705,0.6263269639065817,0.6204690831556503,0.69140625,0.593103448275862,0.5886214442013129,23.55,25.09,14.75,8.8,12.273422766722822,0.06485793066266593,0.3320580769921563,1,47.64
16,maximale,nulle,0,0.0,22,0.5425040338715511,0.05526438362475042,188.80791666666667,271.12300000000005,82.31508333333335,1835.0,0.12,0.18,0.517523896222121,0.6243701328447091,0.6103542234332425,0.6761658031088082,0.634453781512605,0.5595567867036011,21.83,21.97,13.63,8.2,11.024903221059212,0.0665939631356529,0.3232606675409489,1,47.87
17,maximale,nulle,0,0.0,22,0.5457151791177146,0.0764729825790735,210.46883333333332,226.77741666666665,16.308583333333335,1795.0,0.15,0.07,0.5011337868480725,0.6085594989561587,0.6893203883495146,0.6706827309236948,0.5415549597855228,0.5727069351230425,19.16,26.46,11.66,7.5,10.004852915236286,0.0656954320505748,0.31936792144922516,1,47.9
18,maximale,nulle,0,0.0,22,0.5344145394742243,0.08014440452196563,143.10375,171.02233333333336,27.91858333333333,2325.0,0.05,0.07,0.5019785189372526,0.58994708994709,0.6390532544378699,0.6790697674418604,0.6095238095238096,0.5182481751824818,15.12,17.69,8.92,6.2,7.17572924899885,0.05396961739829626,0.2632328467333824,1,48.52
19,maximale,nulle,0,0.0,22,0.5379594954551234,0.06893743010167154,162.92483333333334,182.5343333333333,19.609500000000004,2278.675,0.05,0.05,0.5078481012658228,0.6327247191011236,0.6341463414634146,0.7010309278350515,0.5897435897435898,0.6131386861313869,14.24,19.75,9.01,5.23,6.1860471122303515,0.05993589108406697,0.24991893381641944,1,47.37
20,maximale,nulle,0,0.0,22,0.5855784823782494,0.07711025829722236,188.36083333333332,222.73050000000003,34.369666666666674,2025.0,0.08,0.12,0.5441176470588235,0.5998962117280747,0.6680851063829787,0.6884057971014492,0.6384615384615384,0.6291079812206573,19.27,19.72,11.56,7.71,8.397624171071213,0.07693082944079979,0.3579244336820018,1,47.53
21,maximale,nulle,0,0.0,22,0.5460165127131258,0.08499375422467813,166.64358333333334,211.34491666666662,44.70133333333333,1685.0,0.07,0.1,0.5219460602855632,0.6263408820023838,0.6815642458100558,0.7419354838709677,0.6165413533834586,0.6459627329192547,16.78,18.91,10.51,6.27,6.426232955359914,0.07428783839054753,0.3072840605147835,1,47.19
22,maximale,nulle,0,0.0,22,0.553100842403483,0.08359715086087266,127.398,159.99941666666666,32.60141666666667,1626.3166666666666,0.02,0.09,0.5142276422764228,0.6122137404580152,0.5950920245398773,0.6602564102564102,0.5232558139534884,0.5797101449275363,13.1,14.76,8.02,5.08,5.474300036774135,0.05841408010096043,0.2525774700697194,1,47.97
23,maximale,nulle,0,0.0,22,0.5484402738335319,0.10028416848700047,152.64583333333331,199.22049999999996,46.57466666666667,2043.1916666666666,0.06,0.07,0.5268436578171092,0.6180811808118081,0.5397727272727273,0.5529411764705883,0.6,0.6076923076923076,16.26,16.95,10.05,6.21,6.955474614573729,0.08473327385743805,0.22375826317691894,1,47.03
24,maximale,nulle,0,0.0,22,0.5341626142540644,0.09911078814060276,182.61499999999995,187.9265833333333,5.311583333333333,1679.6916666666666,0.06,0.04,0.5507791509940893,0.640418118466899,0.6702127659574468,0.7319587628865979,0.6619718309859155,0.5810276679841897,14.35,18.61,9.19,5.16,5.331716806057451,0.06192936790407391,0.2777620336228371,1,47.0
25,maximale,nulle,0,0.0,22,0.513591854661838,0.08546063192700838,94.91991666666667,138.8574166666667,43.9375,1275.0,0.01,0.07,0.44669718770438194,0.5460992907801419,0.6538461538461539,0.6814814814814815,0.4666666666666667,0.7083333333333334,14.1,15.29,7.7,6.4,4.974275060195943,0.05742981703607066,0.2628292596920405,1,46.65
26,maximale,nulle,0,0.0,22,0.5284935639020204,0.06098211009477647,127.78625000000002,145.73525,17.949,2425.0,0.06,0.07,0.501591343093571,0.6235906331309627,0.6842105263157895,0.7125748502994012,0.6475409836065574,0.6566265060240963,11.53,15.71,7.19,4.34,4.2967595265443945,0.05816268765673283,0.22962564616556308,1,45.06
27,maximale,nulle,0,0.0,22,0.5410410599044285,0.054024033323181675,147.82725,140.93325,-6.893999999999998,1485.0,0.07,0.1,0.5358275206087508,0.5707727620504973,0.6923076923076923,0.6257309941520468,0.5982142857142857,0.6484375,13.07,15.77,7.46,5.61,4.579923245311857,0.05318081570225508,0.24504745368952854,1,45.07
28,maximale,nulle,0,0.0,22,0.542782413616643,0.0560797860476843,160.98933333333332,167.73933333333335,6.7500000000000036,1530.0,0.11,0.08,0.5434913017396521,0.6124818577648766,0.7410714285714286,0.7302631578947368,0.6420454545454546,0.6355555555555555,13.78,16.67,8.44,5.34,4.55873556514475,0.07775475137423023,0.31127259632774756,1,44.3
29,maximale,nulle,0,0.0,22,0.5298894817517847,0.07204339960790017,114.71091666666668,120.2455,5.534583333333334,908.1583333333333,0.06,0.06,0.5250198570293884,0.5899419729206963,0.6551724137931034,0.5795454545454546,0.7395833333333334,0.6644295302013423,10.34,12.59,6.1,4.24,3.1639772879008485,0.03767800126867002,0.17596600527571568,1,43.1
30,maximale,nulle,0,0.0,22,0.5261404299645942,0.0745670445330858,169.08275,192.24308333333332,23.160333333333337,1575.0,0.09,0.07,0.5370985603543743,0.6562054208273894,0.6557377049180327,0.7342342342342343,0.5981735159817352,0.5743801652892562,14.02,18.06,9.2,4.82,3.714003602827329,0.059519794259489285,0.24376104723988146,1,41.3
31,maximale,nulle,0,0.0,22,0.4969380990301315,0.07033065183481568,98.10524999999998,116.64366666666665,18.538416666666667,1000.0,0.03,0.05,0.49958088851634536,0.5691736304549675,0.6190476190476191,0.6470588235294118,0.5813953488372093,0.5625,10.77,11.93,6.13,4.64,2.943818497018421,0.04232823759048947,0.18904806178880815,1,40.62
32,maximale,nulle,0,0.0,22,0.49006900536907255,0.07798788365143107,164.61416666666668,175.60941666666665,10.99525,1205.0,0.13,0.11,0.555079559363525,0.6169611307420495,0.632258064516129,0.6987951807228916,0.5863636363636363,0.5492957746478874,14.15,16.34,8.73,5.42,4.175667648488468,0.054454598616298346,0.34798936140181813,1,42.07
33,maximale,nulle,0,0.0,22,0.4710978901518553,0.06504920536781778,83.27108333333334,141.91666666666669,58.64558333333333,974.9666666666667,0.03,0.07,0.4707933740191805,0.5749613601236476,0.6503496503496503,0.6946564885496184,0.7333333333333333,0.6493506493506493,12.94,11.47,7.44,5.5,3.6739404462336767,0.042033573199491754,0.18200654516255108,1,43.03
34,maximale,nulle,0,0.0,22,0.4823026929319635,0.06330371151036682,145.58683333333335,151.2635,5.676666666666663,1430.85,0.07,0.03,0.5329073482428115,0.6078274760383386,0.6964285714285714,0.6363636363636364,0.7790697674418605,0.6496350364963503,12.52,15.65,7.61,4.91,4.46145866822289,0.06785785104225325,0.2973463098001617,1,43.18
35,maximale,nulle,0,0.0,22,0.4846583029452938,0.07276902822765992,131.62966666666668,158.97858333333332,27.348916666666664,2100.0,0.06,0.07,0.500308451573103,0.5950473415877641,0.6448598130841121,0.7068965517241379,0.6136363636363636,0.6266666666666667,13.73,16.21,8.17,5.56,4.8030922772408875,0.0654492860872046,0.20988125383953318,1,44.49
36,maximale,nulle,0,0.0,22,0.5000080381640983,0.06906480714090849,186.41533333333328,204.99975000000003,18.584416666666666,1690.0,0.08,0.11,0.5718341851220897,0.6309226932668329,0.6623931623931624,0.7181818181818181,0.6758241758241759,0.5899581589958159,16.04,17.61,10.12,5.92,5.324994095402795,0.09559370348923572,0.32836067651100037,1,42.51
37,maximale,nulle,0,0.0,22,0.4998280074829373,0.06892712198729219,65.27325,113.17908333333332,47.905833333333334,1790.7166666666667,0.01,0.04,0.4157303370786517,0.5363790186125211,0.5981308411214953,0.4835164835164835,0.625,0.6206896551724138,11.82,12.46,6.34,5.48,3.796019167426384,0.055904196048525076,0.17965623578898143,1,40.97
38,maximale,nulle,0,0.0,22,0.46754837109384667,0.09462174599018586,300.91625,330.3586666666667,29.442416666666666,2165.0,0.21,0.18,0.5728730822873083,0.6656903765690376,0.6387434554973822,0.7688679245283019,0.6328600405679513,0.5937031484257871,23.9,28.68,15.91,7.99,7.636730652138278,0.13276861198463963,0.3739195931112372,1,41.57
39,maximale,nulle,0,0.0,22,0.43823873843348093,0.1154663958097791,86.17,121.06575,34.89575,1160.0,0.02,0.05,0.4368131868131868,0.511000709723208,0.5319148936170213,0.5555555555555556,0.5106382978723404,0.5714285714285714,14.09,14.56,7.2,6.89,4.594107174958406,0.05793627466277227,0.21490052052453976,1,41.67
40,maximale,nulle,0,0.0,22,0.45501684027813133,0.10882195448990115,264.93825,258.42858333333334,-6.509666666666676,1450.0,0.17,0.12,0.6217472118959108,0.6762589928057554,0.676595744680851,0.7836879432624113,0.6642857142857143,0.6616052060737527,18.07,21.52,12.22,5.85,6.060636526089386,0.13135457899651606,0.3659671469819685,1,41.16
41,maximale,nulle,0,0.0,22,0.4638217790619501,0.1072442970444455,79.55108333333332,110.83383333333333,31.28275,994.225,0.02,0.05,0.4296875,0.5076804915514593,0.6494845360824743,0.5697674418604651,0.725,0.6097560975609756,13.02,14.08,6.61,6.41,4.524086828531457,0.0611305047337565,0.21815937765397686,1,41.21
42,maximale,nulle,0,0.0,22,0.48227377006205296,0.07654424774913271,273.83441666666675,297.52516666666673,23.69075,2010.0,0.15,0.14,0.586484312148029,0.667761614265603,0.7202572347266881,0.7694704049844237,0.6172106824925816,0.6264236902050114,21.31,24.86,14.23,7.08,7.392760950734469,0.137917334011404,0.42926938235432155,1,40.59
43,maximale,nulle,0,0.0,22,0.46697746259558914,0.07591632256928395,88.07433333333334,115.15691666666667,27.082583333333336,1050.0,0.02,0.04,0.41681159420289854,0.512781954887218,0.6610169491525424,0.654320987654321,0.5348837209302325,0.40404040404040403,13.3,17.25,6.82,6.48,5.03084906213946,0.05473356267601595,0.2147313017593264,1,40.7
44,maximale,nulle,0,0.0,22,0.48276751298792975,0.07276732821409723,239.47575,266.9471666666667,27.471416666666663,1975.0,0.12,0.13,0.5921052631578947,0.6854485776805251,0.6954732510288066,0.7630662020905923,0.5950704225352113,0.5698324022346368,18.28,21.28,12.53,5.75,7.416240529810688,0.12951081925892102,0.35752329731819876,1,41.12
45,maximale,nulle,0,0.0,22,0.4760258636450281,0.09393136700430924,96.96408333333333,132.76691666666667,35.80283333333334,1255.0,0.04,0.08,0.42865329512893985,0.5248468345813478,0.5579710144927537,0.6057142857142858,0.4578313253012048,0.4715447154471545,14.69,17.45,7.71,6.98,5.828192775614006,0.0857389385584368,0.217130366734585,1,41.04
46,maximale,nulle,0,0.0,22,0.49139523800763646,0.0828105803894491,203.76058333333333,254.89675000000003,51.13616666666667,1640.0,0.14,0.15,0.5763157894736842,0.656183368869936,0.6633986928104575,0.7522123893805309,0.6134453781512605,0.6081730769230769,18.76,19.0,12.31,6.45,6.954462767644956,0.10007682774452993,0.3469338279721281,1,40.56
47,maximale,nulle,0,0.0,22,0.5112253846733992,0.07378987907268202,97.04166666666666,93.36133333333333,-3.6803333333333335,728.0916666666667,0.05,0.03,0.4853754940711462,0.518840579710145,0.425,0.5555555555555556,0.6413043478260869,0.660377358490566,10.35,12.65,5.37,4.98,3.6242487956960048,0.04061307101878424,0.1677194582132935,1,41.15
48,maximale,nulle,0,0.0,22,0.5018105654859355,0.07642772396202673,176.43866666666665,207.21933333333334,30.780666666666665,1482.7,0.06,0.09,0.5594002306805075,0.6420382165605095,0.6183206106870229,0.7197452229299363,0.6402877697841727,0.6043956043956044,15.7,17.34,10.08,5.62,4.813340616310063,0.07601802105931081,0.36224661983479955,1,40.66
49,maximale,nulle,0,0.0,22,0.47533096934386676,0.09476600351287501,134.88316666666668,126.16633333333333,-8.716833333333334,1475.0,0.02,0.03,0.5353675450762829,0.5681625740897545,0.7575757575757576,0.6933333333333334,0.6756756756756757,0.7063492063492064,11.81,14.42,6.71,5.1,2.8907311158912403,0.03874942274214514,0.16855603554863108,1,39.99
50,maximale,nulle,0,0.0,22,0.46561653794266566,0.09738291093744798,168.68758333333335,185.12891666666667,16.441333333333333,1620.0,0.08,0.06,0.5546367395156527,0.629553264604811,0.6936936936936937,0.7142857142857143,0.75,0.628,14.55,16.93,9.16,5.39,3.677047778966587,0.0560536779991854,0.30699742600373914,2,40.05
51,maximale,nulle,0,0.0,22,0.49365674235827106,0.06191189698230652,102.36916666666664,104.82266666666668,2.453499999999997,1644.9416666666666,0.06,0.02,0.4543726235741445,0.5094185094185094,0.6060606060606061,0.2692307692307692,0.7204301075268817,0.6715328467153284,12.21,15.78,6.22,5.99,2.9846062048349484,0.03893784590005102,0.1867718126387836,2,38.9
52,maximale,nulle,0,0.0,22,0.5072633867921037,0.06620212396237272,237.46499999999997,269.50641666666667,32.04141666666667,1765.0,0.16,0.13,0.6016658500734934,0.6811594202898551,0.7167832167832168,0.7761194029850746,0.684887459807074,0.7105263157894737,18.63,20.41,12.69,5.94,4.968396481096445,0.09061621810609873,0.352684734895033,2,39.55
53,maximale,nulle,0,0.0,22,0.49978775687133425,0.06302277834532799,64.75033333333334,88.53858333333334,23.78825000000001,1009.9583333333334,0.02,0.0,0.4297153024911032,0.510365251727542,nan,nan,0.6153846153846154,0.425,10.13,11.24,5.17,4.96,2.5276666482512833,0.03556192105745506,0.1590312619640143,2,38.77
54,maximale,nulle,0,0.0,22,0.5034683447922103,0.0711654523379586,288.08824999999996,272.06683333333325,-16.021416666666667,1772.0583333333334,0.15,0.15,0.6333186425738211,0.7145328719723183,0.6872852233676976,0.7941176470588235,0.6666666666666666,0.6568421052631579,17.34,22.69,12.39,4.95,3.823343097390148,0.08532450815610344,0.42068285786002785,2,36.11
55,maximale,nulle,0,0.0,22,0.4924044390047382,0.0685577765962192,43.589333333333336,91.82408333333335,48.234750000000005,724.3416666666667,0.0,0.02,0.36504253673627224,0.47911547911547914,0.5909090909090909,0.4838709677419355,nan,nan,12.21,12.93,5.85,6.36,2.72794425883819,0.04871277852402736,0.18447454379222486,2,35.61
56,maximale,nulle,0,0.0,22,0.4780265112395072,0.062438466912701406,349.52858333333336,333.83674999999994,-15.691833333333332,2045.0,0.24,0.22,0.6814814814814815,0.7267917267917268,0.7291666666666666,0.7801418439716312,0.7218390804597701,0.7173489278752436,20.79,24.3,15.11,5.68,3.8695929551895114,0.10132833335315042,0.4521763590281808,2,32.02
57,maximale,nulle,0,0.0,22,0.4981543447138684,0.06605899652042843,29.290916666666668,49.85916666666666,20.56825,380.0,0.01,0.01,0.3446379468377635,0.4118895966029724,0.4166666666666667,0.4074074074074074,0.5714285714285714,0.36538461538461536,9.42,10.91,3.88,5.54,2.47455324569911,0.044980034715822306,0.1892972709870576,2,33.8
58,maximale,nulle,0,0.0,22,0.5206945974861579,0.07680670186466114,320.27075,343.13266666666664,22.861916666666662,1745.0,0.21,0.24,0.6590136054421769,0.717361429225836,0.7091346153846154,0.7664399092970522,0.6786570743405276,0.6846473029045643,21.83,23.52,15.66,6.17,6.429769365414035,0.12786372643106728,0.4316077949975876,2,34.97
59,maximale,nulle,0,0.0,22,0.5252172076839717,0.08128792267399429,30.621583333333334,81.04650000000001,50.42491666666667,787.6166666666667,0.0,0.04,0.34618834080717487,0.4625322997416021,0.6481481481481481,0.5116279069767442,nan,nan,11.61,11.15,5.37,6.24,3.264186409422261,0.049326726142081535,0.21064370965970994,2,35.82
