generation,t_env,v_vie,n_inversions_vie,lambda_cout,graine,eta_moyen,eta_ecart_type,p_naif_moyen,p_libre_moyen,delta_p_moyen,fitness_max,survie_naif,survie_libre,discrimination_naif,discrimination_libre,discrim_tiers1_libre,discrim_tiers3_libre,discrim_tiers1_naif,discrim_tiers3_naif,repas_moyen_libre,repas_moyen_naif,nutritifs_moyen_libre,toxiques_moyen_libre,cout_apprentissage_moyen,derive_acquise_moyenne,derive_preference_moyenne,n_especes,complexite_moyenne
0,maximale,chaotique,29,0.0,21,0.4268296355329344,0.28169110628412386,49.508999999999986,42.28958333333333,-7.219416666666666,433.60833333333335,0.02,0.0,0.4990825688073395,0.49888641425389757,nan,nan,0.5,0.5263157894736842,4.49,5.45,2.24,2.25,2.1095760529994827,0.0061029649709919784,0.09865472642821985,1,48.0
1,maximale,chaotique,29,0.0,21,0.4405695660382476,0.22206844890768093,90.90466666666666,66.78508333333333,-24.11958333333333,430.0,0.05,0.02,0.49066666666666664,0.4961340206185567,0.75,0.5,0.5114503816793893,0.43478260869565216,7.76,11.25,3.85,3.91,4.310499139403961,0.00921590995921635,0.16499782921705516,1,47.95
2,maximale,chaotique,29,0.0,21,0.45701775533604727,0.16070172738789973,81.83658333333332,90.749,8.912416666666667,533.9416666666667,0.04,0.05,0.4904904904904905,0.5257623554153522,0.6296296296296297,0.575,0.5573770491803278,0.5471698113207547,9.51,9.99,5.0,4.51,5.040342944180066,0.014826100759899626,0.19791609906649413,1,48.05
3,maximale,chaotique,29,0.0,21,0.4564797139798493,0.12642652643618368,95.27599999999998,67.45608333333334,-27.81991666666667,501.93333333333334,0.04,0.01,0.5063636363636363,0.5,0.4444444444444444,0.5714285714285714,0.5573770491803278,0.5692307692307692,7.72,11.0,3.86,3.86,4.356550271777715,0.01318191090460459,0.18499352806382885,1,47.7
4,maximale,chaotique,29,0.0,21,0.44339446724326487,0.1265860956053537,126.25291666666664,118.71308333333333,-7.539833333333333,771.25,0.07,0.07,0.5009771986970684,0.527843137254902,0.5445544554455446,0.5625,0.48148148148148145,0.4788732394366197,12.75,15.35,6.73,6.02,6.675776263180464,0.01613834012808425,0.20701342152358965,1,47.69
5,maximale,chaotique,29,0.0,21,0.4431076443270806,0.10698505418788266,166.66958333333332,119.03783333333332,-47.63174999999999,864.175,0.14,0.05,0.4912037037037037,0.5028011204481793,0.5368421052631579,0.5,0.4921875,0.4823529411764706,14.28,21.6,7.18,7.1,8.836943355686776,0.017204005454197396,0.1957695633139076,1,48.47
6,maximale,chaotique,29,0.0,21,0.43871128906446427,0.09406025568687654,144.76983333333334,120.68558333333333,-24.084249999999997,1155.0,0.12,0.08,0.5025758443045221,0.5045550105115627,0.5619834710743802,0.5436241610738255,0.5336538461538461,0.5630630630630631,14.27,17.47,7.2,7.07,7.915265692688683,0.02096005472361662,0.22108890655121421,1,48.2
7,maximale,chaotique,29,0.0,21,0.47138288982575305,0.09505990543959132,147.02625,108.09441666666666,-38.93183333333332,624.275,0.05,0.05,0.49438802779262425,0.47952810548230396,0.547945205479452,0.5393258426966292,0.6129032258064516,0.5426829268292683,14.41,18.71,6.91,7.5,8.187466143412411,0.022700702143713093,0.2568648635677862,1,47.5
8,maximale,chaotique,29,0.0,21,0.4601323852462828,0.08983198311424388,199.02658333333338,193.78358333333338,-5.243000000000015,1340.0,0.19,0.14,0.4948859166011015,0.513215859030837,0.5728813559322034,0.4890282131661442,0.5766016713091922,0.5022321428571429,22.7,25.42,11.65,11.05,12.343864354398224,0.028257963333760676,0.2632829986569973,1,47.46
9,maximale,chaotique,29,0.0,21,0.4500920115394328,0.06752423084838674,211.15524999999997,167.15599999999998,-43.99924999999999,1020.0,0.21,0.11,0.5054347826086957,0.4983213429256595,0.5358851674641149,0.5682656826568265,0.5220264317180616,0.49521988527724664,20.85,25.76,10.39,10.46,11.173726641022217,0.02863834547229888,0.2535493280766575,1,46.98
