generation,t_env,v_vie,n_inversions_vie,lambda_cout,graine,eta_moyen,eta_ecart_type,p_naif_moyen,p_libre_moyen,delta_p_moyen,fitness_max,survie_naif,survie_libre,discrimination_naif,discrimination_libre,discrim_tiers1_libre,discrim_tiers3_libre,discrim_tiers1_naif,discrim_tiers3_naif,repas_moyen_libre,repas_moyen_naif,nutritifs_moyen_libre,toxiques_moyen_libre,cout_apprentissage_moyen,derive_acquise_moyenne,derive_preference_moyenne,n_especes,complexite_moyenne
10,maximale,nulle,0,9.4,22,0.4863423508052444,0.056298585339238386,181.52558333333332,239.9693333333333,58.44375,1494.0896396896123,0.1,0.15,0.5331310065756196,0.6264367816091954,0.6834862385321101,0.7473684210526316,0.6473214285714286,0.5854545454545454,19.14,19.77,11.99,7.15,10.82115637798435,0.06721253647539398,0.2633891510168591,1,46.07
11,maximale,nulle,0,9.4,22,0.4799737689028695,0.06373524880674107,86.9585,115.27233333333334,28.313833333333335,612.8317816980209,0.04,0.07,0.45878693623639194,0.5431255337318531,0.6276595744680851,0.6881720430107527,0.578125,0.5238095238095238,11.71,12.86,6.36,5.35,5.905385211794436,0.038010406615178106,0.2756853234014533,1,46.28
12,maximale,nulle,0,9.4,22,0.45668263103027407,0.06787139035134587,226.44283333333334,270.2713333333333,43.82850000000001,1487.0210759468791,0.1,0.13,0.5988815455007626,0.6671826625386997,0.652542372881356,0.7035398230088495,0.6486486486486487,0.6889632107023411,19.38,19.67,12.93,6.45,8.848839588439272,0.0682233882874808,0.23973381158855123,1,45.44
13,maximale,nulle,0,9.4,22,0.431215036060263,0.08322753586664254,131.06933333333333,191.18408333333332,60.114749999999994,1093.566462369782,0.03,0.09,0.46708138932089166,0.5456379223398891,0.5502645502645502,0.6299559471365639,0.5,0.5338983050847458,19.83,19.29,10.82,9.01,8.914346191592214,0.05278484607602632,0.3077193499939163,1,45.3
14,maximale,nulle,0,9.4,22,0.3926974776227305,0.08243629539046787,235.62233333333333,288.7660833333333,53.14375000000001,1658.1417468322938,0.12,0.14,0.5733512786002691,0.6591230551626591,0.6435643564356436,0.7305555555555555,0.6346153846153846,0.6275,21.21,22.29,13.98,7.23,7.680952272233182,0.05892218498280277,0.24472824267928672,1,44.21
15,maximale,nulle,0,9.4,22,0.4018413767855705,0.08667984915811196,117.54133333333336,176.31475000000003,58.77341666666666,1377.8613512098636,0.06,0.08,0.45400108873162764,0.5819875776397515,0.6318681318681318,0.6394230769230769,0.5614035087719298,0.5341880341880342,16.1,18.37,9.37,6.73,5.35733347662973,0.042198850782964745,0.23035319450468011,1,43.55
16,maximale,nulle,0,9.4,22,0.34030831803842787,0.11440779478449657,251.39441666666664,313.54566666666665,62.15124999999999,1163.2887271404472,0.14,0.23,0.5589171974522293,0.6205549042594763,0.6225895316804407,0.678646934460888,0.6565656565656566,0.6481927710843374,25.59,25.12,15.88,9.71,6.737416861003209,0.043419080719110416,0.32521849913858025,1,43.09
17,maximale,nulle,0,9.4,22,0.33334166950367644,0.09150503040231152,78.86250000000001,134.22083333333333,55.35833333333333,568.0555270627582,0.0,0.1,0.4470119521912351,0.5071919949968731,0.48717948717948717,0.5058823529411764,nan,nan,15.99,12.55,8.11,7.88,3.981949730273994,0.022785175253545568,0.22225368004151758,1,42.8
18,maximale,nulle,0,9.4,22,0.33520645388218734,0.06940761472434673,208.08341666666666,269.5916666666667,61.508250000000004,1575.5282374860399,0.08,0.1,0.6270368135184068,0.6872964169381107,0.6865079365079365,0.7753623188405797,0.684931506849315,0.6566523605150214,18.42,16.57,12.66,5.76,4.041140050017169,0.04205279837082365,0.23927726562153817,1,43.15
19,maximale,nulle,0,9.4,22,0.3259604390014379,0.07383959120540384,62.916000000000004,107.19466666666665,44.27866666666666,1125.3978154403994,0.01,0.02,0.4129032258064516,0.49158741770299924,0.46875,0.5294117647058824,0.8461538461538461,1.0,13.67,12.4,6.72,6.95,2.818780479488032,0.023761480055644536,0.21826680872182702,1,42.61
20,maximale,nulle,0,9.4,22,0.32913800165360735,0.07277591372229764,275.01258333333334,296.43725,21.424666666666667,1501.8974458032271,0.14,0.17,0.6056997022543599,0.6741626794258373,0.6451612903225806,0.715311004784689,0.6676737160120846,0.6419437340153452,20.9,23.51,14.09,6.81,3.8043602815676794,0.03946228722600739,0.2730617949439622,1,41.14
21,maximale,nulle,0,9.4,22,0.3263822097490828,0.06853772208567198,74.30758333333334,136.51358333333332,62.206,1457.7288292885682,0.01,0.08,0.43444530643910007,0.5249671484888305,0.5660377358490566,0.5957446808510638,1.0,0.5454545454545454,15.22,12.89,7.99,7.23,2.740772177787343,0.02372665032905476,0.19853482185442758,1,40.72
22,maximale,nulle,0,9.4,22,0.31127788630737024,0.0861336085436173,213.85750000000004,292.894,79.0365,1560.1260540546082,0.13,0.16,0.6061946902654868,0.6912582112177867,0.6936619718309859,0.7914110429447853,0.6994535519125683,0.6666666666666666,19.79,18.08,13.68,6.11,2.9252725794371406,0.035495341114154304,0.26941538201104787,1,41.26
23,maximale,nulle,0,9.4,22,0.2681882356511806,0.08005523896613674,61.684916666666666,117.44916666666668,55.76424999999999,1324.0114450297253,0.01,0.02,0.41968911917098445,0.5314465408805031,0.59375,0.7307692307692307,0.5,0.6,12.72,11.58,6.76,5.96,1.9211410941104274,0.018076679142682742,0.14999523203271756,1,41.87
24,maximale,nulle,0,9.4,22,0.27443059991197133,0.07628828641032119,230.9091666666667,254.43050000000002,23.521333333333317,1719.5058075360853,0.09,0.1,0.6342541436464089,0.688401615695326,0.6502732240437158,0.7389705882352942,0.6902654867256637,0.7092651757188498,17.33,18.1,11.93,5.4,2.4597300021500113,0.031372535151052705,0.18138109901311097,1,40.88
25,maximale,nulle,0,9.4,22,0.2927005982904006,0.06295648429613043,48.41400000000001,82.15900000000002,33.745,2012.9846062483643,0.0,0.01,0.408016443987667,0.49178743961352656,0.64,0.8064516129032258,nan,nan,10.35,9.73,5.09,5.26,1.524499328525954,0.023718778044787888,0.16939484769176374,1,39.86
26,maximale,nulle,0,9.4,22,0.28361785209948065,0.07022661518555279,306.4803333333334,318.7681666666667,12.287833333333333,1637.8025156096728,0.21,0.21,0.6233922829581994,0.6718129686810763,0.6517150395778364,0.738359201773836,0.6890243902439024,0.6640926640926641,22.67,24.88,15.23,7.44,2.9919928216823153,0.037639044490199676,0.28898387213802257,1,41.54
27,maximale,nulle,0,9.4,22,0.2809113536958712,0.08920440264611851,107.14158333333334,166.02291666666667,58.881333333333345,1344.0349138681681,0.04,0.09,0.4493006993006993,0.5500889152341435,0.5625,0.5879629629629629,0.5666666666666667,0.4336283185840708,16.87,17.16,9.28,7.59,2.6585146066928043,0.031331680047708706,0.19907378805028675,1,40.8
28,maximale,nulle,0,9.4,22,0.33959822259952743,0.0629699270275635,217.29991666666666,221.07108333333335,3.771166666666667,1596.6498793866565,0.09,0.09,0.5730228044638525,0.6350958744915747,0.6296296296296297,0.7471264367816092,0.6972477064220184,0.6643598615916955,17.21,20.61,10.93,6.28,3.0737162949123165,0.04077922197792359,0.2595782092909802,1,40.93
29,maximale,nulle,0,9.4,22,0.34759186320630703,0.07179807325979114,75.64775,104.73766666666667,29.089916666666664,1791.1929992817477,0.02,0.05,0.4247660187185025,0.5191815856777494,0.6067415730337079,0.72,0.8235294117647058,0.4375,11.73,13.89,6.09,5.64,1.928367236571624,0.030052201529443365,0.16322715767848067,1,39.75
30,maximale,nulle,0,9.4,22,0.3284740443290339,0.07696708233121724,226.3225833333334,272.3098333333334,45.987249999999996,2321.252418810974,0.14,0.14,0.5804597701149425,0.6942465753424657,0.7607843137254902,0.80078125,0.5919117647058824,0.6177285318559557,18.25,20.88,12.67,5.58,2.781824383649344,0.04316187763734065,0.2489935904642139,1,38.89
31,maximale,nulle,0,9.4,22,0.3452344216696764,0.10357221543853468,77.01275,67.06033333333333,-9.952416666666663,2109.6804231283454,0.03,0.01,0.4282608695652174,0.4678111587982833,0.85,0.7727272727272727,0.5396825396825397,0.4942528735632184,9.32,13.8,4.36,4.96,1.5087864728854592,0.02362494350129846,0.15331754998457092,1,38.99
32,maximale,nulle,0,9.4,22,0.3165289561907705,0.08236263771474284,203.44525000000002,276.73783333333336,73.29258333333333,1930.2668659702158,0.08,0.15,0.6025272831705916,0.6871686108165429,0.656957928802589,0.773936170212766,0.6636363636363637,0.6987951807228916,18.86,17.41,12.96,5.9,2.89757369819225,0.041724255128574805,0.24554030397545518,1,39.97
33,maximale,nulle,0,9.4,22,0.2996106100503378,0.07007395875525016,75.97058333333332,86.88333333333333,10.912749999999999,1126.9395247436196,0.01,0.02,0.4407319013524264,0.47538200339558573,0.4090909090909091,0.6,0.6304347826086957,0.6964285714285714,11.78,12.57,5.6,6.18,1.9631798561469531,0.024524091579776024,0.1696905116809678,1,40.02
34,maximale,nulle,0,9.4,22,0.2996616430971736,0.0660937552740634,266.10741666666667,270.46183333333335,4.354416666666676,1896.1328265236616,0.21,0.15,0.6187413872301332,0.6875,0.6470588235294118,0.7574626865671642,0.6909090909090909,0.7022727272727273,18.4,21.77,12.65,5.75,3.0252443917922114,0.05351623306854357,0.26546960759021204,1,39.93
35,maximale,nulle,0,9.4,22,0.2954986843495911,0.08171348362365438,42.51416666666666,61.095749999999995,18.581583333333334,808.7453216032895,0.0,0.0,0.3629283489096573,0.41732283464566927,nan,nan,nan,nan,11.43,12.84,4.77,6.66,2.021812868488398,0.027061833432300068,0.1646307564177415,1,41.78
36,maximale,nulle,0,9.4,22,0.3133399183685363,0.05944451673627062,343.4634999999999,346.08799999999997,2.6245000000000003,1982.8669716642416,0.24,0.23,0.6563236449332286,0.7246309963099631,0.7245989304812834,0.8094059405940595,0.6750524109014675,0.6746626686656672,21.68,25.46,15.71,5.97,3.1373428987329715,0.05268092683052801,0.3473431936182687,1,41.83
37,maximale,nulle,0,9.4,22,0.2696341368506421,0.06295923322115797,43.55874999999999,69.16191666666664,25.603166666666663,598.7542609296478,0.0,0.0,0.36504253673627224,0.429042904290429,nan,nan,nan,nan,12.12,12.93,5.2,6.92,1.626556604832685,0.018954339158659315,0.14048853157150787,1,40.84
38,maximale,nulle,0,9.4,22,0.2693192664058598,0.08882818762143016,366.0615833333334,386.42,20.358416666666677,2135.143045483318,0.24,0.25,0.6559060895084373,0.7272350993377483,0.6819085487077535,0.7979274611398963,0.6546489563567363,0.6813008130081301,24.16,27.26,17.57,6.59,2.724852796001759,0.044478437122270495,0.32490419579217444,1,39.39
39,maximale,nulle,0,9.4,22,0.26079907273432296,0.06682766022999016,30.624499999999998,30.87891666666667,0.25441666666666474,244.00429838622676,0.0,0.0,0.36634844868735084,0.38115330520393814,nan,nan,nan,nan,7.11,8.38,2.71,4.4,0.8655064249540081,0.01303440726422779,0.10354608955617653,1,38.25
40,maximale,nulle,0,9.4,22,0.26301804056496275,0.07660452799286285,234.33724999999998,234.12825,-0.2090000000000009,2244.977335853075,0.12,0.08,0.6433370660694289,0.711436170212766,0.6903225806451613,0.7586206896551724,0.6885964912280702,0.7170418006430869,15.04,17.86,10.7,4.34,1.5834049543533064,0.028974681693219533,0.2112240966822621,1,39.09
41,maximale,nulle,0,9.4,22,0.237267485747746,0.08903810823833123,30.214083333333328,49.639,19.42491666666667,587.1377922066333,0.0,0.01,0.3619489559164733,0.42063492063492064,0.4375,0.6153846153846154,nan,nan,8.82,8.62,3.71,5.11,1.0430626248952204,0.012717420843747601,0.13416270873926472,2,41.23
42,maximale,nulle,0,9.4,22,0.23732494998528353,0.08975592440259877,208.5114166666667,213.37491666666668,4.863499999999997,1678.1608750741764,0.09,0.11,0.6693766937669376,0.698005698005698,0.743455497382199,0.7640449438202247,0.7988505747126436,0.6968325791855203,14.04,14.76,9.8,4.24,1.7042252902328412,0.03191266730338708,0.19005452991180846,2,42.61
43,maximale,nulle,0,9.4,22,0.2690955140710756,0.06600643506330632,25.135000000000005,53.69125000000001,28.556249999999995,898.5190288087508,0.0,0.02,0.3464203233256351,0.4252386002120891,0.55,0.4915254237288136,nan,nan,9.43,8.66,4.01,5.42,1.5766338890114782,0.018126179413178966,0.1282813508362024,2,41.12
44,maximale,nulle,0,9.4,22,0.2831499512257659,0.07006058033562612,224.16158333333334,238.95741666666666,14.79583333333333,1386.6457534265357,0.12,0.1,0.6462264150943396,0.7012078830260648,0.6358024691358025,0.8017241379310345,0.6829268292682927,0.6929577464788732,15.73,16.96,11.03,4.7,2.3185365085496663,0.0540336217370623,0.2154381156465819,2,41.81
45,maximale,nulle,0,9.4,22,0.3019931982229749,0.08023436580914363,54.12866666666667,49.782583333333335,-4.346083333333328,411.62306465802953,0.03,0.0,0.4,0.42674418604651165,nan,nan,0.58,0.6050420168067226,8.6,11.6,3.67,4.93,1.4423356128774385,0.025141083054777028,0.16484868624014518,2,40.22
46,maximale,nulle,0,9.4,22,0.31694640898156246,0.0921003929719545,266.3184166666667,220.17041666666668,-46.147999999999996,1448.3001619441666,0.17,0.12,0.6525466464952093,0.6969072164948453,0.6707317073170732,0.7644628099173554,0.6850828729281768,0.6793478260869565,14.55,19.83,10.14,4.41,2.013310827101137,0.037384061923318064,0.22436455276226844,2,40.12
47,maximale,nulle,0,9.4,22,0.3411320628839225,0.08352208094600706,37.22716666666667,84.99375000000002,47.76658333333333,375.98836296679457,0.0,0.03,0.36003445305770887,0.4547581903276131,0.47058823529411764,0.4857142857142857,nan,nan,12.82,11.61,5.83,6.99,2.3314884569987195,0.034076208557349885,0.21998895728539847,2,39.64
48,maximale,nulle,0,9.4,22,0.35048997025787676,0.07724626977092375,301.5154166666667,330.81983333333324,29.304416666666665,1860.1525581549295,0.21,0.21,0.6734117647058824,0.7401299350324838,0.7298701298701299,0.81859410430839,0.7254335260115607,0.6784810126582278,20.01,21.25,14.81,5.2,2.806682673003347,0.06251443907915448,0.31699689972346223,2,39.5
49,maximale,nulle,0,9.4,22,0.3519781237610076,0.07464705660009459,47.42066666666667,86.01108333333332,38.59041666666668,747.7862947071297,0.01,0.03,0.3945841392649903,0.488929889298893,0.5849056603773585,0.5084745762711864,0.45161290322580644,0.4444444444444444,10.84,10.34,5.3,5.54,2.088675205012839,0.023765691480575644,0.1463330448456338,2,38.58
50,maximale,nulle,0,9.4,22,0.35654181384327444,0.09799001707199873,295.7948333333333,300.4325,4.637666666666668,1639.5646235156241,0.2,0.2,0.6448184233835252,0.7105263157894737,0.6925133689839572,0.8160919540229885,0.6275071633237822,0.6645962732919255,19.38,22.58,13.77,5.61,3.049014980681831,0.04499929894846717,0.3391538167682693,2,40.92
51,maximale,nulle,0,9.4,22,0.34609905701228216,0.10271564303140858,34.57899999999999,48.568583333333336,13.989583333333336,346.31112878281544,0.01,0.02,0.34942716857610473,0.41131664853101196,0.625,0.4782608695652174,0.6,0.35714285714285715,9.19,12.22,3.78,5.41,1.6700267096698886,0.021124272691426006,0.19449135314042845,2,40.57
52,maximale,nulle,0,9.4,22,0.3144794259895097,0.09270650751698459,321.88633333333337,305.735,-16.151333333333344,1672.3723450031591,0.17,0.19,0.685972850678733,0.7214137214137214,0.755223880597015,0.7880434782608695,0.7067448680351907,0.7547169811320755,19.24,22.1,13.88,5.36,2.7783387832369972,0.04717247006931416,0.34015113086414017,2,40.12
53,maximale,nulle,0,9.4,22,0.3470856699576687,0.09921980361803372,16.109083333333334,43.086000000000006,26.976916666666668,435.9674792098559,0.0,0.01,0.31431535269709543,0.3852216748768473,0.4117647058823529,0.5384615384615384,nan,nan,10.15,9.64,3.91,6.24,1.9173427279366189,0.027646225894902895,0.2595595803387571,2,39.18
54,maximale,nulle,0,9.4,22,0.3432466412775483,0.08644618671000387,333.7589166666666,349.86708333333337,16.10816666666667,2605.47454143707,0.23,0.25,0.6857768052516411,0.7190605239385727,0.7124183006535948,0.7974413646055437,0.7183098591549296,0.7404426559356136,22.14,22.85,15.92,6.22,3.363494758825912,0.07507400377085648,0.339324430481877,2,37.11
55,maximale,nulle,0,9.4,22,0.35684981016053313,0.08118764193475488,30.900500000000008,37.763083333333334,6.862583333333334,440.4351104073619,0.01,0.0,0.34581105169340465,0.3809001097694841,nan,nan,1.0,1.0,9.11,11.22,3.47,5.64,1.5973561582407243,0.037071632982114494,0.2555547252296834,2,39.16
56,maximale,nulle,0,9.4,22,0.37189525997024203,0.08489834583733606,323.4090833333333,287.43275,-35.97633333333333,1563.975646699008,0.22,0.14,0.6787771377935312,0.7247910863509749,0.6956521739130435,0.785234899328859,0.6856435643564357,0.7322175732217573,17.95,22.57,13.01,4.94,2.3764856445887843,0.060534792333613315,0.32033103926990125,2,38.17
57,maximale,nulle,0,9.4,22,0.3743571883381114,0.07616813612432938,31.940166666666663,47.39375,15.45358333333333,350.3341565193324,0.01,0.01,0.3484848484848485,0.3946360153256705,0.5,0.6153846153846154,0.5714285714285714,0.5517241379310345,10.44,11.22,4.12,6.32,1.8884299594694347,0.03343788161360968,0.25723185909059765,2,39.44
58,maximale,nulle,0,9.4,22,0.3590163461583893,0.08524727402515044,355.4983333333333,376.66191666666674,21.163583333333335,1669.3409254953847,0.26,0.26,0.701530612244898,0.7407894736842106,0.72,0.7986577181208053,0.7293577981651376,0.7583774250440917,22.8,23.52,16.89,5.91,2.927307678469026,0.08551274643211494,0.37726707547046023,2,37.37
59,maximale,nulle,0,9.4,22,0.33959034634879437,0.08010936324130237,25.011083333333335,50.77466666666666,25.763583333333337,655.0210854688432,0.0,0.01,0.33153153153153153,0.40968718466195764,0.39473684210526316,0.42857142857142855,nan,nan,9.91,11.1,4.06,5.85,1.5484580766084814,0.03244623475223978,0.2292751292144276,2,36.44
