generation,t_env,v_vie,n_inversions_vie,lambda_cout,graine,eta_moyen,eta_ecart_type,p_naif_moyen,p_libre_moyen,delta_p_moyen,fitness_max,survie_naif,survie_libre,discrimination_naif,discrimination_libre,discrim_tiers1_libre,discrim_tiers3_libre,discrim_tiers1_naif,discrim_tiers3_naif,repas_moyen_libre,repas_moyen_naif,nutritifs_moyen_libre,toxiques_moyen_libre,cout_apprentissage_moyen,derive_acquise_moyenne,derive_preference_moyenne,n_especes,complexite_moyenne
0,forte,nulle,0,0.0,21,0.45367232736645813,0.2902643847904802,54.12491666666668,51.14308333333334,-2.9818333333333316,650.4083333333333,0.01,0.0,0.546,0.5765550239234449,nan,nan,0.8333333333333334,0.7,4.18,5.0,2.41,1.77,1.6534787019777357,0.005629678862585264,0.10401234832403121,1,48.0
1,forte,nulle,0,0.0,21,0.48985982562786545,0.22222377348431185,72.61675000000002,84.36691666666665,11.750166666666665,1188.3333333333333,0.01,0.03,0.5454545454545454,0.6122137404580152,0.6341463414634146,0.6551724137931034,0.8461538461538461,0.8,6.55,7.04,4.01,2.54,4.14138734424469,0.013888747621111606,0.14353153904314903,1,47.99
2,forte,nulle,0,0.0,21,0.4791775581271184,0.21477350907858012,116.71966666666667,123.35099999999998,6.631333333333333,1120.0,0.08,0.06,0.553886925795053,0.6276371308016878,0.6818181818181818,0.7578947368421053,0.5735294117647058,0.5433070866141733,9.48,11.32,5.95,3.53,5.910246124636709,0.026984163032092195,0.17050176175375312,1,47.82
3,forte,nulle,0,0.0,21,0.46410469371515206,0.16477946717271133,153.21524999999997,154.72866666666664,1.5134166666666702,1575.0,0.12,0.06,0.55078125,0.6490299823633157,0.7375,0.6666666666666666,0.6260504201680672,0.5551601423487544,11.34,15.36,7.36,3.98,8.43147126767369,0.03380579409884324,0.1854947271037173,1,47.56
4,forte,nulle,0,0.0,21,0.4694455771714275,0.09054026823520535,174.60049999999995,233.91883333333334,59.31833333333334,1935.0,0.11,0.15,0.5642857142857143,0.6682721252257676,0.6952054794520548,0.7427652733118971,0.5178571428571429,0.5249169435215947,16.61,16.8,11.1,5.51,11.92306000022534,0.04993205943590975,0.1894906844698936,1,47.98
5,forte,nulle,0,0.0,21,0.45874930747990034,0.08792491660228101,98.49466666666666,109.94041666666669,11.445749999999999,1230.0,0.05,0.01,0.4580514208389716,0.5650485436893203,0.625,0.7037037037037037,0.5267857142857143,0.49606299212598426,10.3,14.78,5.82,4.48,7.297593300793445,0.031549008678159206,0.28008055313669394,1,48.41
6,forte,nulle,0,0.0,21,0.4826927695346698,0.09305533717934963,174.02983333333339,214.67050000000003,40.64066666666667,1680.0,0.1,0.14,0.5289514866979655,0.6094972067039106,0.615916955017301,0.673469387755102,0.5575539568345323,0.5535714285714286,17.9,19.17,10.91,6.99,14.276300584715704,0.0484299710108364,0.3229973737265053,1,48.93
7,forte,nulle,0,0.0,21,0.5244682297105796,0.0827380429130681,178.98975,208.87858333333327,29.888833333333338,1785.0,0.1,0.1,0.5173076923076924,0.6180433509080258,0.5762081784386617,0.6441281138790036,0.5135135135135135,0.4984520123839009,17.07,20.8,10.55,6.52,13.091711070594467,0.058274588363037505,0.30603642952379884,1,48.01
8,forte,nulle,0,0.0,21,0.4990580489197146,0.08601200433620959,221.10341666666667,273.26508333333334,52.16166666666666,1535.0,0.16,0.14,0.5167888846005403,0.6271186440677966,0.6137184115523465,0.6825842696629213,0.5566502463054187,0.5370370370370371,21.83,25.91,13.69,8.14,15.707588929704592,0.06682892728617684,0.39850831873691667,1,47.15
9,forte,nulle,0,0.0,21,0.4775928721219566,0.10720606606754673,177.58724999999998,222.29674999999995,44.70949999999999,1970.3916666666667,0.1,0.07,0.554806070826307,0.6399766218585622,0.6585365853658537,0.7115384615384616,0.7225130890052356,0.6651376146788991,17.11,17.79,10.95,6.16,9.798572602152825,0.05933913636380836,0.3289148689631112,1,46.58
10,forte,nulle,0,0.0,21,0.4845905299195528,0.09881672302503787,184.62958333333327,191.56758333333335,6.938,1589.7833333333333,0.1,0.11,0.5258829221093372,0.5961538461538461,0.5992779783393501,0.6211453744493393,0.6559633027522935,0.6072607260726073,16.64,20.67,9.92,6.72,8.769730898584774,0.044541414296626176,0.20911642457875212,1,46.43
11,forte,nulle,0,0.0,21,0.426802098095616,0.08986010144676272,219.49241666666666,244.01033333333334,24.517916666666668,1643.025,0.13,0.15,0.5520321572130416,0.6178089044522261,0.6510791366906474,0.7151702786377709,0.7488789237668162,0.663013698630137,19.99,22.39,12.35,7.64,8.108414048848765,0.05433835906528883,0.2211828990456404,1,45.32
12,forte,nulle,0,0.0,21,0.43712629295678085,0.07566084798165179,297.2915833333334,319.24716666666666,21.955583333333337,1540.0,0.2,0.17,0.6152288375860673,0.6866422689844465,0.6742671009771987,0.7204301075268817,0.6818181818181818,0.6344969199178645,21.86,24.69,15.01,6.85,8.52983842929605,0.06938714604769175,0.23351991917916343,1,45.2
13,forte,nulle,0,0.0,21,0.45153212487221706,0.08544819596042164,303.6905,366.40725000000003,62.71675000000001,1730.0,0.19,0.23,0.6260229132569558,0.7190721649484536,0.6987951807228916,0.7392996108949417,0.6469072164948454,0.6551020408163265,23.28,24.44,16.74,6.54,8.660006477716996,0.07370275139028976,0.19420719207836662,1,44.66
14,forte,nulle,0,0.0,21,0.4394107271496132,0.0840051713474392,352.98041666666654,397.72883333333334,44.74841666666666,2060.0,0.27,0.32,0.6335850413520316,0.7305973181633483,0.7064777327935222,0.7821612349914236,0.6632653061224489,0.6274217585692996,24.61,27.81,17.98,6.63,8.447206433717305,0.08590249404620744,0.2580287345427881,1,44.59
15,forte,nulle,0,0.0,21,0.43402927920226775,0.08943345214167005,24.59833333333333,56.57724999999999,31.978916666666674,739.5666666666667,0.0,0.0,0.32751454696591853,0.41284403669724773,nan,nan,nan,nan,10.9,12.03,4.5,6.4,4.063402902202631,0.031076911766566982,0.33738237293567686,1,45.65
16,forte,nulle,0,0.0,21,0.4672269604845397,0.06820042671600127,44.39216666666667,75.1465,30.754333333333335,1075.0,0.0,0.01,0.3685446009389671,0.4641860465116279,0.5625,0.7058823529411765,nan,nan,10.75,12.78,4.99,5.76,4.044918773841002,0.031094602188726946,0.3273237908456676,1,45.63
17,forte,nulle,0,0.0,21,0.4812868486628438,0.0907954965743635,38.238833333333325,80.16333333333333,41.924499999999995,971.9166666666666,0.0,0.01,0.36526410026857653,0.4776536312849162,0.5357142857142857,0.5,nan,nan,10.74,11.17,5.13,5.61,3.8128209091942518,0.026951588207635574,0.2917141054715423,1,45.5
18,forte,nulle,0,0.0,21,0.4880276648550457,0.07941487619586315,62.13291666666666,82.1585,20.025583333333334,820.0,0.0,0.02,0.3978260869565217,0.47214854111405835,0.5166666666666667,0.5942028985507246,nan,nan,11.31,13.8,5.34,5.97,3.6637733317297614,0.027242592449267522,0.3313174406064934,1,46.27
19,forte,nulle,0,0.0,21,0.4573062961518272,0.09348838046679511,56.56041666666667,83.23924999999997,26.678833333333326,863.7,0.0,0.01,0.39206712433257057,0.4694229112833764,0.5,0.7333333333333333,nan,nan,11.61,13.11,5.45,6.16,3.3455479244441033,0.029828157630642678,0.31052751722763594,1,44.98
20,forte,nulle,0,0.0,21,0.4623818777479675,0.10181139309149867,350.39975,385.28591666666665,34.88616666666666,1830.0,0.27,0.25,0.6123767426045563,0.7140549273021002,0.6995305164319249,0.7365145228215768,0.5960144927536232,0.6165951359084406,24.76,29.41,17.68,7.08,6.494752155185312,0.08385340396190552,0.1904151732073878,1,43.15
21,forte,nulle,0,0.0,21,0.43314623724019213,0.08621936698741788,329.843,380.9625833333333,51.11958333333333,1575.0,0.21,0.25,0.6283553875236295,0.7182343234323433,0.7018779342723005,0.75591985428051,0.6327077747989276,0.6660377358490566,24.24,26.45,17.41,6.83,6.25242610276882,0.08624936565367643,0.17970143650940962,1,43.93
22,forte,nulle,0,0.0,21,0.42267538030054347,0.08630366726801925,364.18908333333343,420.2069166666666,56.017833333333336,1300.0,0.26,0.33,0.6195724782899131,0.7000715819613458,0.6854700854700855,0.7277856135401974,0.652073732718894,0.6332288401253918,27.94,29.94,19.56,8.38,7.550462493086972,0.10375056516465393,0.20279624420508813,1,42.29
23,forte,nulle,0,0.0,21,0.4499352780271561,0.06823767523397699,385.075,420.542,35.467,1330.0,0.27,0.32,0.6373589913735899,0.72445117335352,0.6962524654832347,0.7801302931596091,0.6713615023474179,0.6627393225331369,26.42,30.14,19.14,7.28,7.852139441910057,0.12011939171486309,0.1935313512784938,1,42.13
24,forte,nulle,0,0.0,21,0.4584867533377322,0.07890162177187729,402.0414999999999,426.34166666666664,24.30016666666667,1545.0,0.28,0.32,0.6459687906371911,0.7147552958363769,0.6963946869070209,0.7531446540880503,0.6484641638225256,0.6502659574468085,27.38,30.76,19.57,7.81,8.12059021890012,0.12013084853758857,0.18534459162581363,1,42.82
25,forte,nulle,0,0.0,21,0.48052822664014916,0.09090603246946583,63.9105,72.35791666666667,8.44741666666667,1005.0,0.03,0.01,0.3840937114673243,0.44511668107173724,0.6590909090909091,0.6428571428571429,0.5185185185185185,0.34444444444444444,11.57,16.22,5.15,6.42,3.9759879631876607,0.03811334478248991,0.288402070316458,1,43.83
26,forte,nulle,0,0.0,21,0.47445627330861556,0.07626551755074149,51.155166666666666,73.98258333333334,22.827416666666668,915.0,0.01,0.01,0.3751793400286944,0.4411522633744856,0.5178571428571429,0.6111111111111112,0.6551724137931034,0.68,12.15,13.94,5.36,6.79,4.220616903530218,0.0420158599781186,0.3028166601258493,1,45.33
27,forte,nulle,0,0.0,21,0.4829190037554161,0.08023641586867072,48.815999999999995,74.24575,25.429750000000002,755.0,0.0,0.01,0.3722466960352423,0.45577617328519854,0.625,0.8181818181818182,nan,nan,11.08,13.62,5.05,6.03,3.790144506064006,0.03908923878794889,0.30580395119791215,2,43.42
28,forte,nulle,0,0.0,21,0.49752472171947987,0.0928205493911242,51.06866666666666,60.15,9.081333333333331,705.0166666666667,0.0,0.0,0.3669724770642202,0.4428121720881427,nan,nan,nan,nan,9.53,15.26,4.22,5.31,3.3026869350990036,0.03851644301023045,0.2973825706163284,2,43.13
29,forte,nulle,0,0.0,21,0.5062665683270117,0.08220306133331612,57.14916666666666,114.40808333333334,57.25891666666667,2200.0,0.0,0.02,0.39403213465952563,0.5112275449101796,0.7377049180327869,0.7692307692307693,nan,nan,13.36,13.07,6.83,6.53,5.195016398826494,0.05750853739682062,0.33268392966283644,2,43.08
30,forte,nulle,0,0.0,21,0.5431113358393234,0.071178662867613,249.21224999999998,289.8609166666667,40.64866666666667,2035.0,0.12,0.15,0.6292929292929293,0.7151351351351352,0.7171314741035857,0.7958477508650519,0.6820276497695853,0.722397476340694,18.5,19.8,13.23,5.27,5.872986999343132,0.10720181576026656,0.18652819245340896,2,41.99
31,forte,nulle,0,0.0,21,0.507760197933134,0.09811097617749404,370.2168333333334,357.96675000000005,-12.250083333333324,1740.0,0.27,0.22,0.701797385620915,0.7368179734066942,0.7256637168141593,0.7684964200477327,0.7094017094017094,0.7363945578231292,21.81,24.48,16.07,5.74,6.109807898967788,0.10508082656471072,0.1876319738966313,2,42.63
32,forte,nulle,0,0.0,21,0.5110108163813833,0.07586497688488406,309.411,348.8200833333334,39.409083333333335,1785.0,0.19,0.24,0.7050964868876793,0.7537860283341475,0.796923076923077,0.7839643652561247,0.7137096774193549,0.7415730337078652,20.47,20.21,15.43,5.04,5.758336233553057,0.10574791043159953,0.1576686650719593,2,43.29
33,forte,nulle,0,0.0,21,0.49054571957382437,0.07703610302261495,341.5045833333333,319.51458333333335,-21.990000000000006,1580.0,0.24,0.21,0.6881443298969072,0.743603133159269,0.7344632768361582,0.7596899224806202,0.6623711340206185,0.7064579256360078,19.15,23.28,14.24,4.91,5.366486209999837,0.09371328853564881,0.1412146906468764,2,42.24
34,forte,nulle,0,0.0,21,0.49543999814610923,0.07094452354951508,350.88841666666667,370.11616666666674,19.227750000000004,1650.0,0.26,0.23,0.6950233943002977,0.7544827586206897,0.7682619647355163,0.790356394129979,0.6993006993006993,0.7361111111111112,21.75,23.51,16.41,5.34,5.72412482134638,0.1064556107857061,0.1590631152601236,2,41.67
35,forte,nulle,0,0.0,21,0.503982397039624,0.07536982926544118,21.61058333333333,38.70700000000001,17.096416666666663,426.4583333333333,0.0,0.0,0.3285859613428281,0.39676616915422885,nan,nan,nan,nan,8.04,9.83,3.19,4.85,2.766293944714895,0.03368080643024395,0.2779864224423998,2,42.43
36,forte,nulle,0,0.0,21,0.5259081754063607,0.09135778074343986,23.466833333333327,22.49666666666667,-0.9701666666666662,316.21666666666664,0.0,0.0,0.3397727272727273,0.3702290076335878,nan,nan,nan,nan,5.24,8.8,1.94,3.3,1.8226782059634599,0.026145163312982337,0.25844770115091215,2,42.94
37,forte,nulle,0,0.0,21,0.5260804631117854,0.0767275332080108,32.45225,41.54125,9.089,551.575,0.0,0.0,0.36134453781512604,0.4229137199434229,nan,nan,nan,nan,7.07,9.52,2.99,4.08,2.599620813676928,0.03645553336172423,0.27159483176213767,2,40.48
38,forte,nulle,0,0.0,21,0.5494085747508222,0.09081348964299066,45.89341666666666,66.64258333333333,20.749166666666664,1045.0,0.01,0.01,0.4040948275862069,0.520336605890603,0.5789473684210527,0.92,0.4666666666666667,0.3684210526315789,7.13,9.28,3.71,3.42,2.5691825871255207,0.02755483729887216,0.2775657197930227,2,40.51
39,forte,nulle,0,0.0,21,0.626337112922348,0.12351713522553931,55.20033333333334,86.47641666666665,31.276083333333336,940.0,0.03,0.03,0.42073778664007977,0.5217391304347826,0.6875,0.5517241379310345,0.6136363636363636,0.6470588235294118,9.43,10.03,4.92,4.51,3.572580053062373,0.0426152096049037,0.3061317074012339,2,41.56
40,forte,nulle,0,0.0,21,0.6015358639990552,0.09391353671574736,252.35325000000003,288.22125000000005,35.868,1505.0,0.09,0.13,0.6345766129032258,0.7077333333333333,0.7137404580152672,0.7194244604316546,0.6896551724137931,0.7051282051282052,18.75,19.84,13.27,5.48,7.412624821128687,0.10888946711063074,0.1955653016976661,2,41.19
41,forte,nulle,0,0.0,21,0.6471093828990492,0.08681126548216764,353.07525000000004,402.02108333333325,48.94583333333333,1650.0,0.27,0.35,0.6227795193312434,0.7047005307050797,0.6897133220910624,0.7443946188340808,0.6373831775700934,0.6129985228951256,26.38,28.71,18.59,7.79,10.073377232241315,0.13350308556876553,0.24478489383342036,2,41.31
42,forte,nulle,0,0.0,21,0.6683313280620287,0.08827638133060761,365.20475,408.77658333333335,43.571833333333345,1202.075,0.27,0.35,0.639760310186817,0.7280598189689099,0.6892430278884463,0.7618296529968455,0.6444866920152091,0.6442953020134228,25.41,28.37,18.5,6.91,9.48454445394361,0.133460240825951,0.23602292434455882,2,41.28
43,forte,nulle,0,0.0,21,0.6875654272095786,0.07451504873182471,384.03016666666656,424.63458333333324,40.60441666666666,1685.0,0.36,0.38,0.6484348125214998,0.7319587628865979,0.7200674536256324,0.744927536231884,0.6336477987421384,0.6666666666666666,26.19,29.07,19.17,7.02,9.632561504597408,0.15023699043510005,0.23207506746505494,2,40.97
44,forte,nulle,0,0.0,21,0.7108924393683447,0.08532716970759004,411.9086666666666,445.10333333333335,33.19466666666667,1300.0,0.31,0.34,0.6655507197857382,0.7330662782228696,0.7025547445255474,0.7619047619047619,0.6516245487364621,0.7138769670958512,27.46,29.87,20.13,7.33,10.058607341966555,0.17798686571744674,0.2079622236278262,2,39.91
45,forte,nulle,0,0.0,21,0.7520285968947146,0.08444382062247577,14.71,33.92875000000001,19.218750000000004,465.0,0.0,0.01,0.3105906313645621,0.38238993710691827,0.5625,0.5625,nan,nan,7.95,9.82,3.04,4.91,3.6129970764934574,0.059100469477829334,0.41813330718668257,2,40.81
46,forte,nulle,0,0.0,21,0.7476646325447562,0.08710501260000993,27.423333333333336,28.802416666666662,1.3790833333333319,657.6416666666667,0.0,0.0,0.33899821109123435,0.37482319660537483,nan,nan,nan,nan,7.07,11.18,2.65,4.42,3.1245857571338918,0.0532695800017179,0.3822753090214184,2,39.9
47,forte,nulle,0,0.0,21,0.7504948662664737,0.1040777920728865,35.6105,37.58958333333333,1.979083333333333,487.9166666666667,0.01,0.0,0.3590208522212149,0.406380027739251,nan,nan,0.4583333333333333,0.5384615384615384,7.21,11.03,2.93,4.28,3.1555515185448417,0.049081367004451086,0.3793969361153464,3,38.9
48,forte,nulle,0,0.0,21,0.774055261081277,0.08593767742277811,21.015499999999996,42.562250000000006,21.546749999999996,455.98333333333335,0.0,0.0,0.32661290322580644,0.413265306122449,nan,nan,nan,nan,7.84,9.92,3.24,4.6,3.5515816669585707,0.04868974111178501,0.3906139665007062,3,38.95
49,forte,nulle,0,0.0,21,0.7640884769626887,0.08889678628239889,47.260083333333334,57.81008333333334,10.550000000000002,625.7333333333333,0.01,0.01,0.3709311127933384,0.42248062015503873,0.875,0.75,0.6363636363636364,0.35714285714285715,10.32,13.21,4.36,5.96,4.398460082877507,0.06818328871877873,0.472203380841694,3,38.2
50,forte,nulle,0,0.0,21,0.763460152139156,0.08713867891976783,317.641,346.16566666666665,28.52466666666667,1460.0,0.16,0.23,0.6309335443037974,0.7251732101616628,0.7036144578313253,0.76,0.6115942028985507,0.6886363636363636,21.65,25.28,15.7,5.95,8.188797841151832,0.134737071977405,0.1937148748245282,3,37.68
51,forte,nulle,0,0.0,21,0.7275010669245284,0.09199619015131039,336.50525,367.18216666666666,30.67691666666667,1545.0,0.23,0.26,0.646052119797744,0.7270742358078602,0.6964656964656964,0.791231732776618,0.6687370600414079,0.6347402597402597,22.9,25.71,16.65,6.25,8.627063717202246,0.16028441494774875,0.21737030418897288,3,37.48
52,forte,nulle,0,0.0,21,0.713594425307969,0.10669349382192853,373.4883333333333,383.9414166666666,10.453083333333336,1490.0,0.32,0.26,0.6401933701657458,0.7325728770595691,0.7263157894736842,0.7365591397849462,0.6380368098159509,0.6584415584415585,23.67,28.96,17.34,6.33,8.51388056708353,0.15475717729007907,0.18265815555032458,3,37.11
53,forte,nulle,0,0.0,21,0.7047054829372071,0.12352757542314831,378.79775,375.44983333333334,-3.3479166666666753,1710.0,0.27,0.24,0.6531832571227576,0.7330453563714903,0.7155756207674944,0.763915547024952,0.650088809946714,0.6875834445927904,23.15,28.43,16.97,6.18,7.403887386056195,0.12543559405056592,0.21062151133351495,3,36.75
54,forte,nulle,0,0.0,21,0.6896511428546145,0.14804941993699203,370.51416666666665,363.9335,-6.580666666666658,1385.0,0.25,0.2,0.6494293865905849,0.7304964539007093,0.7164179104477612,0.788135593220339,0.6213592233009708,0.6757188498402555,22.56,28.04,16.48,6.08,7.922115132787171,0.15105816017037488,0.20973631081010816,3,36.74
55,forte,nulle,0,0.0,21,0.6981915912350765,0.14232324991198475,31.48566666666667,62.85308333333333,31.367416666666667,638.8583333333333,0.0,0.0,0.3441666666666667,0.42728093947606144,nan,nan,nan,nan,11.07,12.0,4.73,6.34,4.348463928641052,0.057676856033030764,0.44427014318584723,3,36.38
56,forte,nulle,0,0.0,21,0.6896250088513435,0.12867334487163878,55.41616666666667,84.33341666666666,28.91725,1515.0,0.0,0.01,0.3884730538922156,0.4844890510948905,0.7307692307692307,0.8947368421052632,nan,nan,10.96,13.36,5.31,5.65,4.4080416012085655,0.058851836530537244,0.4169367797550634,3,36.45
57,forte,nulle,0,0.0,21,0.6854218544645715,0.12962861676210533,135.9911666666667,145.66933333333336,9.678166666666666,1828.9166666666667,0.03,0.02,0.5076080340839927,0.5781600598354525,0.6296296296296297,0.7391304347826086,0.5925925925925926,0.7058823529411765,13.37,16.43,7.73,5.64,4.765570427981484,0.06025126114764455,0.405496613839514,2,35.2
58,forte,nulle,0,0.0,21,0.7104596312842263,0.11895042648935716,181.15766666666661,203.18449999999996,22.02683333333334,2695.0,0.05,0.05,0.5661345496009123,0.6466361854996734,0.7080745341614907,0.7333333333333333,0.6410256410256411,0.6170212765957447,15.31,17.54,9.9,5.41,5.649033570549367,0.07061736723436284,0.3563389924921727,2,34.47
59,forte,nulle,0,0.0,21,0.7165050744241674,0.09590546759597365,209.61633333333336,243.83216666666664,34.215833333333336,3165.0,0.09,0.09,0.6004390779363337,0.6796230859835101,0.6877828054298643,0.8045977011494253,0.6233183856502242,0.6302816901408451,16.98,18.22,11.54,5.44,5.760273269079454,0.0921288508640626,0.37729531067629124,2,33.62
