generation,t_env,v_vie,n_inversions_vie,lambda_cout,graine,eta_moyen,eta_ecart_type,p_naif_moyen,p_libre_moyen,delta_p_moyen,fitness_max,survie_naif,survie_libre,discrimination_naif,discrimination_libre,discrim_tiers1_libre,discrim_tiers3_libre,discrim_tiers1_naif,discrim_tiers3_naif,repas_moyen_libre,repas_moyen_naif,nutritifs_moyen_libre,toxiques_moyen_libre,cout_apprentissage_moyen,derive_acquise_moyenne,derive_preference_moyenne,n_especes,complexite_moyenne
0,maximale,nulle,0,9.4,21,0.4943038204842373,0.29224710859261627,40.98516666666667,58.44608333333333,17.460916666666666,761.766678543786,0.01,0.01,0.5095238095238095,0.5930735930735931,0.5,0.7692307692307693,0.43333333333333335,0.4230769230769231,4.62,4.2,2.74,1.88,1.4403937505041575,0.004941740742182282,0.098504018823282,1,48.0
1,maximale,nulle,0,9.4,21,0.3185258481368224,0.11534829595013564,81.05641666666668,91.17983333333333,10.123416666666667,826.0350438863005,0.05,0.04,0.5591397849462365,0.5944148936170213,0.7014925373134329,0.7368421052631579,0.6,0.5714285714285714,7.52,7.44,4.47,3.05,2.6554640316002973,0.010432645799085481,0.14549525002570562,1,48.19
2,maximale,nulle,0,9.4,21,0.37088287035265133,0.09248994165419934,79.87325000000001,103.81675000000001,23.9435,874.0826884399117,0.04,0.06,0.4873864783047427,0.5887005649717514,0.7244897959183674,0.7333333333333333,0.5128205128205128,0.5256410256410257,8.85,9.91,5.21,3.64,3.6465271102412853,0.011686323852564143,0.1978484100880737,1,47.84
3,maximale,nulle,0,9.4,21,0.3542240576649736,0.08829224765849625,50.35508333333333,81.08358333333334,30.728500000000004,467.46331528869644,0.0,0.04,0.4727838258164852,0.568870523415978,0.6610169491525424,0.6938775510204082,nan,nan,7.26,6.43,4.13,3.13,3.207913075684564,0.01290357340079034,0.14329749663336327,1,47.17
4,maximale,nulle,0,9.4,21,0.36785730430211766,0.0676402686155454,129.849,157.63833333333335,27.789333333333335,731.4515687584307,0.09,0.12,0.5213793103448275,0.5843416370106762,0.6345177664974619,0.672645739910314,0.6388888888888888,0.6285714285714286,14.05,14.5,8.21,5.84,6.8395856565838855,0.0219079131162393,0.2568731343352693,1,47.42
5,maximale,nulle,0,9.4,21,0.37553131135061635,0.08419512773846169,195.43908333333331,170.16183333333333,-25.27725,947.6088249989239,0.17,0.14,0.5668995163890381,0.6098783106657122,0.6823529411764706,0.7091836734693877,0.5897435897435898,0.5974842767295597,13.97,18.61,8.52,5.45,6.355866549734451,0.024278458392222042,0.23579056764741474,1,47.37
6,maximale,nulle,0,9.4,21,0.3519205724325293,0.07239206888906566,141.517,182.31975,40.80275,1408.8956438821372,0.09,0.09,0.4988623435722412,0.5781622911694511,0.5560747663551402,0.6975806451612904,0.5102040816326531,0.5333333333333333,16.76,17.58,9.69,7.07,7.947610605760804,0.0289821821586757,0.303119258125546,1,48.54
7,maximale,nulle,0,9.4,21,0.38225734742414447,0.0828969715363455,169.46858333333333,169.26358333333334,-0.20500000000000682,1027.2106124057366,0.06,0.09,0.5492468134414832,0.6211225997045791,0.6020408163265306,0.6721311475409836,0.7651515151515151,0.7266666666666667,13.54,17.26,8.41,5.13,5.911693868058949,0.03261375151192469,0.22709279152866702,1,48.5
8,maximale,nulle,0,9.4,21,0.3729777098303586,0.07486361893747084,78.13625,100.67991666666667,22.543666666666667,884.0819295162469,0.01,0.05,0.46345811051693403,0.5375722543352601,0.5545454545454546,0.6,0.6666666666666666,0.5581395348837209,10.38,11.22,5.58,4.8,4.823207881167504,0.01916884792784494,0.2075184636749239,1,47.15
9,maximale,nulle,0,9.4,21,0.3835126927461422,0.05846370527395403,214.33916666666664,219.50016666666662,5.160999999999999,1038.5406510187001,0.18,0.15,0.5468962392387857,0.6090759978130126,0.601593625498008,0.6961538461538461,0.6395348837209303,0.6058394160583942,18.29,22.07,11.14,7.15,7.413875962749041,0.029761907954483125,0.2683109820288064,1,47.01
10,maximale,nulle,0,9.4,21,0.390053386103345,0.06490317750299966,123.3135,184.35350000000003,61.04,989.1460397065986,0.08,0.15,0.46843291995490416,0.5507246376811594,0.5932835820895522,0.6496598639455783,0.525,0.48878923766816146,18.63,17.74,10.26,8.37,7.235597440831632,0.029321088535132198,0.31801294794263063,1,46.58
11,maximale,nulle,0,9.4,21,0.39837451265805596,0.07452464502905046,239.26325,241.9730833333333,2.70983333333333,1140.6111129607623,0.14,0.15,0.553314121037464,0.6163141993957704,0.6416938110749185,0.6814516129032258,0.6551724137931034,0.6438356164383562,19.86,24.29,12.24,7.62,6.385483916125398,0.03143766420792357,0.2923168829612552,1,45.9
12,maximale,nulle,0,9.4,21,0.40979886338172844,0.07860148077285754,124.29016666666666,149.2108333333333,24.920666666666666,648.5635457118153,0.09,0.04,0.45291709314227224,0.5423948220064725,0.5714285714285714,0.5,0.5543478260869565,0.4602649006622517,15.45,19.54,8.38,7.07,4.690631896960205,0.0205661461509677,0.27901917731851833,1,45.54
13,maximale,nulle,0,9.4,21,0.3907577777171835,0.06698693530442232,219.41933333333338,241.1124166666667,21.69308333333333,1464.7210911597858,0.13,0.15,0.5218774860779634,0.6202854230377166,0.5722379603399433,0.7202380952380952,0.5698005698005698,0.5480093676814989,19.62,25.14,12.17,7.45,5.745919551626673,0.023952442893444035,0.1979362511175864,1,45.06
