generation,t_env,v_vie,n_inversions_vie,lambda_cout,graine,eta_moyen,eta_ecart_type,p_naif_moyen,p_libre_moyen,delta_p_moyen,fitness_max,survie_naif,survie_libre,discrimination_naif,discrimination_libre,discrim_tiers1_libre,discrim_tiers3_libre,discrim_tiers1_naif,discrim_tiers3_naif,repas_moyen_libre,repas_moyen_naif,nutritifs_moyen_libre,toxiques_moyen_libre,cout_apprentissage_moyen,derive_acquise_moyenne,derive_preference_moyenne,n_especes,complexite_moyenne
16,maximale,nulle,0,0.0,23,0.6391480642696797,0.06146415160338042,260.8866666666667,312.56108333333333,51.67441666666666,1485.0,0.18,0.21,0.5573394495412844,0.6277489004398241,0.6426799007444168,0.6681514476614699,0.5900216919739696,0.5913200723327305,25.01,26.16,15.7,9.31,15.332754214951752,0.10251575576348612,0.4635457554491326,1,45.55
17,maximale,nulle,0,0.0,23,0.6534591988662118,0.07617308611401508,205.8259166666667,242.98691666666664,37.161,1315.0,0.14,0.14,0.4782006920415225,0.5880201188843164,0.5947521865889213,0.6960486322188449,0.617737003058104,0.47689463955637706,21.87,28.9,12.86,9.01,13.779327534670625,0.09902066801181794,0.5072790130465087,1,45.2
18,maximale,nulle,0,0.0,23,0.6734710007184033,0.08910084955862858,276.37683333333337,332.30233333333325,55.9255,1595.0,0.19,0.18,0.5624313438300989,0.6668056713928273,0.6537313432835821,0.7252252252252253,0.5775656324582339,0.5697445972495089,23.98,27.31,15.99,7.99,13.682295004722093,0.11655402933239502,0.39963914443719584,1,45.64
19,maximale,nulle,0,0.0,23,0.6971027868701642,0.09022431454224901,147.19033333333334,174.20824999999996,27.017916666666668,1830.0,0.05,0.09,0.4596631205673759,0.5354077253218884,0.5869565217391305,0.6363636363636364,0.5365853658536586,0.4482758620689655,18.64,22.56,9.98,8.66,11.309309402941519,0.07440140747775907,0.5383843076986006,1,46.49
20,maximale,nulle,0,0.0,23,0.6871791699076187,0.07762106498683308,271.8639166666666,307.30058333333335,35.43666666666667,2266.15,0.12,0.18,0.5618269587820275,0.6627906976744186,0.6794871794871795,0.7439613526570048,0.6526315789473685,0.6359102244389028,22.36,26.93,14.82,7.54,11.952010156259046,0.11473825304138517,0.4561747756780322,1,45.1
21,maximale,nulle,0,0.0,23,0.7197801598631591,0.09090506967445085,121.49858333333333,116.46,-5.038583333333334,1725.3916666666667,0.06,0.01,0.4273730684326711,0.5035511363636364,0.7333333333333333,0.5757575757575758,0.45255474452554745,0.4388185654008439,14.08,22.65,7.09,6.99,7.536679526131174,0.06401504811357066,0.5241169882658204,1,45.53
22,maximale,nulle,0,0.0,23,0.741665710901061,0.08134603299152239,329.33191666666676,359.1186666666667,29.786749999999998,1265.0,0.23,0.26,0.5795121951219512,0.6742812130760142,0.6422222222222222,0.7408088235294118,0.6045454545454545,0.6334355828220859,25.39,30.75,17.12,8.27,12.657732842692205,0.12059097101797221,0.5252583341607179,1,43.82
23,maximale,nulle,0,0.0,23,0.7521365033571789,0.08042586250719713,137.97375000000002,128.36099999999996,-9.61275,945.0,0.07,0.04,0.45860771401693323,0.5249824067558058,0.6716417910447762,0.6829268292682927,0.597457627118644,0.5044776119402985,14.21,21.26,7.46,6.75,7.092789856325353,0.06082778905980403,0.527192197120751,1,43.73
24,maximale,nulle,0,0.0,23,0.7435736316788113,0.0785191503724701,318.3769166666667,366.2569166666666,47.88,1385.0,0.25,0.24,0.5673667205169628,0.679296875,0.6624737945492662,0.7476808905380334,0.6247619047619047,0.60882800608828,25.6,30.95,17.39,8.21,11.195171589507163,0.09769484850460146,0.5049946185012423,2,42.5
25,maximale,nulle,0,0.0,23,0.7793684997347892,0.07590244470397575,84.54391666666669,96.67966666666668,12.13575,898.375,0.01,0.02,0.40292049756625203,0.47404063205417607,0.575,0.5,0.625,0.47619047619047616,13.29,18.49,6.3,6.99,6.3149238816418025,0.05043156272019139,0.6195230996351087,2,43.49
26,maximale,nulle,0,0.0,23,0.7703722986933808,0.09964727236843675,324.2788333333333,346.94325,22.66441666666666,1425.0,0.23,0.23,0.5655324511657215,0.648968678380443,0.6326963906581741,0.6948176583493282,0.6158940397350994,0.5977917981072555,26.18,31.74,16.99,9.19,11.27843453274825,0.09990589580789497,0.5621010100831476,2,43.14
27,maximale,nulle,0,0.0,23,0.7276926161374504,0.10533269057287226,128.98108333333334,112.17416666666668,-16.80691666666667,1004.7166666666667,0.08,0.01,0.4439295644114921,0.4929278642149929,0.75,0.6666666666666666,0.526595744680851,0.47104247104247104,14.14,21.58,6.97,7.17,6.192292828869825,0.05130668930731248,0.586565516715077,2,39.85
28,maximale,nulle,0,0.0,23,0.7130274109469416,0.1360332982067354,299.2318333333333,329.6601666666667,30.428333333333335,1835.0,0.21,0.21,0.5525800130633572,0.6549612086565946,0.6166281755196305,0.724,0.6032482598607889,0.5800653594771242,24.49,30.62,16.04,8.45,8.578149255879854,0.07982409440525438,0.5495105434524803,2,41.23
29,maximale,nulle,0,0.0,23,0.7143052525325204,0.12229633391968688,107.07799999999999,152.47991666666664,45.40191666666667,1340.0,0.01,0.04,0.4429530201342282,0.5429835651074589,0.55,0.72,0.4583333333333333,0.5,15.82,17.88,8.59,7.23,6.381163026814872,0.0629687992004172,0.5550369585756907,2,40.35
30,maximale,nulle,0,0.0,23,0.733909638179247,0.10436027406371912,263.9645,291.95491666666663,27.990416666666665,1488.1583333333333,0.18,0.19,0.5439225528863392,0.6157349896480331,0.6381909547738693,0.6652360515021459,0.6104972375690608,0.5797373358348968,24.15,27.89,14.87,9.28,9.27740561796459,0.07899775550166054,0.5881138558182721,2,42.94
31,maximale,nulle,0,0.0,23,0.6851228745974641,0.11187760440256429,206.04774999999998,191.97574999999998,-14.072000000000008,1656.1166666666666,0.09,0.05,0.5023291925465838,0.5681694731124389,0.7051282051282052,0.7272727272727273,0.6511627906976745,0.6231454005934718,18.41,25.76,10.46,7.95,7.2174690759661875,0.08358154605854201,0.5630173160978452,2,43.15
32,maximale,nulle,0,0.0,23,0.7333178316065094,0.11566626161942883,257.01525000000004,276.4431666666667,19.42791666666668,1560.0,0.16,0.14,0.5128121959130717,0.6059322033898306,0.6066481994459834,0.6699751861042184,0.5308641975308642,0.5042016806722689,23.6,30.83,14.3,9.3,10.457723055055363,0.08628688330811268,0.5474960371307641,2,44.68
33,maximale,nulle,0,0.0,23,0.738856785126212,0.1248947612712718,230.48025,232.23041666666668,1.750166666666671,1602.7083333333333,0.16,0.13,0.504375218760938,0.5904255319148937,0.5764705882352941,0.6911196911196911,0.5706806282722513,0.5477099236641222,20.68,28.57,12.21,8.47,9.102023996724974,0.08527575060757604,0.5677828306395836,2,45.32
34,maximale,nulle,0,0.0,23,0.7400635295197046,0.12960162646926524,232.24358333333333,275.6971666666666,43.45358333333333,1493.575,0.17,0.15,0.5032747328507411,0.6193005754758742,0.6506410256410257,0.6570680628272252,0.5176991150442478,0.5099846390168971,22.59,29.01,13.99,8.6,10.27075880425903,0.08661996179436617,0.5102086253715242,2,46.07
35,maximale,nulle,0,0.0,23,0.731315307927769,0.1465493402574224,196.75041666666667,218.06966666666668,21.31925,1684.7583333333334,0.12,0.13,0.5043334709038382,0.583923154701719,0.6266094420600858,0.6736842105263158,0.5822784810126582,0.5613496932515337,19.78,24.23,11.55,8.23,8.298667954493665,0.07806973404782185,0.5782740044309717,2,44.25
36,maximale,nulle,0,0.0,23,0.7163986782296005,0.1479960930931496,235.21841666666668,267.5985,32.38008333333334,1415.0,0.16,0.24,0.5542422963275644,0.6188073394495412,0.6142131979695431,0.6847290640394089,0.5983935742971888,0.5676328502415459,21.8,23.69,13.49,8.31,7.407127731404816,0.07205615863752599,0.6044244963219038,2,42.65
37,maximale,nulle,0,0.0,23,0.6750128834027642,0.12951023040482781,186.07075,244.46725000000004,58.39649999999999,1514.5166666666667,0.06,0.09,0.4777142857142857,0.5863779882724403,0.6210526315789474,0.6919831223628692,0.5323741007194245,0.4534412955465587,22.17,26.25,13.0,9.17,8.760792931817027,0.09187679293899156,0.5464161860660075,2,41.66
38,maximale,nulle,0,0.0,23,0.6874147514882533,0.1289761523163813,270.03641666666664,288.5683333333333,18.53191666666666,1222.9916666666666,0.19,0.19,0.5532533624136677,0.6299694189602446,0.624633431085044,0.7092391304347826,0.6226415094339622,0.5880149812734082,22.89,27.51,14.42,8.47,8.1224261042833,0.08552330468964943,0.5850874352883396,2,41.87
39,maximale,nulle,0,0.0,23,0.7072706886988469,0.1108426829739822,140.23158333333333,177.11566666666673,36.88408333333332,1354.8333333333333,0.08,0.05,0.44665226781857453,0.5402360515021459,0.5692307692307692,0.6457142857142857,0.5737704918032787,0.447098976109215,18.64,23.15,10.07,8.57,7.266794364153429,0.07940417628663402,0.6374682369050724,2,41.45
40,maximale,nulle,0,0.0,23,0.7237996947617741,0.10217977067989945,314.6290833333333,342.1789166666667,27.54983333333334,1200.0,0.28,0.28,0.5461165048543689,0.6378012048192772,0.6383928571428571,0.6648936170212766,0.5612431444241316,0.5664429530201343,26.56,32.96,16.94,9.62,9.775885384120743,0.07666309248522986,0.6307966999473164,2,43.1
41,maximale,nulle,0,0.0,23,0.6816848657912458,0.1284458268741713,159.6125,195.28375,35.67125,1825.0,0.09,0.08,0.45505171042163883,0.5613207547169812,0.6181818181818182,0.6915422885572139,0.5777777777777777,0.4885057471264368,19.08,25.14,10.71,8.37,7.694637006122001,0.09082246634351357,0.5665629850453135,2,42.89
42,maximale,nulle,0,0.0,23,0.6940172270378266,0.13423739151638728,290.6809166666666,344.2086666666666,53.527750000000005,1465.0,0.2,0.26,0.5601659751037344,0.6377570093457944,0.6382488479262672,0.6590038314176245,0.613941018766756,0.6056074766355141,26.75,28.92,17.06,9.69,9.963417814462675,0.11736300392941032,0.5911010212454015,2,41.39
43,maximale,nulle,0,0.0,23,0.683707894034191,0.16332752231543204,166.70016666666666,141.21516666666668,-25.485000000000003,1385.0,0.07,0.04,0.4642429085097883,0.5377358490566038,0.5844155844155844,0.6792452830188679,0.5738636363636364,0.5033557046979866,14.84,25.03,7.98,6.86,6.015869328185493,0.08437672347822682,0.5355046802452627,2,41.09
44,maximale,nulle,0,0.0,23,0.7217048360222799,0.1393875280793306,307.0610833333333,329.92675,22.865666666666666,1515.0,0.32,0.21,0.5472994068061192,0.6455595380326563,0.61731843575419,0.7209302325581395,0.6033057851239669,0.5585585585585585,25.11,32.03,16.21,8.9,9.054373767826847,0.12224094522900188,0.6337269436953652,2,41.36
45,maximale,nulle,0,0.0,23,0.711526738290381,0.12012975412394071,157.68125,132.71016666666668,-24.971083333333333,1230.8083333333334,0.14,0.04,0.4594931449937682,0.5335689045936396,0.6470588235294118,0.7164179104477612,0.5797101449275363,0.4807692307692308,14.15,24.07,7.55,6.6,5.449869653100684,0.13043750032296073,0.5828305873938046,2,41.49
46,maximale,nulle,0,0.0,23,0.7104718224569355,0.1216657917021788,324.4476666666667,312.46791666666667,-11.97975,1380.0,0.29,0.25,0.5534420289855072,0.6251492240350179,0.631336405529954,0.688622754491018,0.5648,0.5448877805486284,25.13,33.12,15.71,9.42,8.835886431338956,0.12564423925150922,0.5872887190160612,2,42.08
47,maximale,nulle,0,0.0,23,0.6714498031650362,0.13623895702264655,194.579,209.28858333333335,14.709583333333327,1638.1583333333333,0.12,0.13,0.4712969525159461,0.549579045837231,0.5809128630705395,0.5912698412698413,0.6043478260869565,0.5036319612590799,21.38,28.22,11.75,9.63,7.364131185442863,0.12211311346272291,0.6350262520826426,2,41.59
48,maximale,nulle,0,0.0,23,0.643716066216703,0.14288526152059053,294.06075,350.40299999999996,56.34225000000001,1170.0,0.2,0.27,0.5480078380143697,0.6356673960612691,0.6413793103448275,0.7121495327102804,0.5517241379310345,0.567062818336163,27.42,30.62,17.43,9.99,8.374315318968018,0.11003982009829105,0.6438286990063234,2,42.14
49,maximale,nulle,0,0.0,23,0.611233032700404,0.13666289386508135,121.711,160.03308333333334,38.322083333333346,1158.3166666666666,0.08,0.06,0.4339972209356183,0.5378698224852071,0.5948275862068966,0.5773195876288659,0.4797687861271676,0.4940239043824701,16.9,21.59,9.09,7.81,5.0700431346670625,0.08250426636713368,0.5409517591736,2,42.12
50,maximale,nulle,0,0.0,23,0.6325777709105079,0.16088703807921426,308.0541666666666,341.5801666666666,33.526,1489.0416666666667,0.23,0.2,0.5449784349969193,0.6492450638792102,0.6163069544364509,0.6820083682008368,0.5893617021276596,0.5712187958883994,25.83,32.46,16.77,9.06,7.56609738884505,0.0817419894233885,0.5398541887605176,2,41.76
51,maximale,nulle,0,0.0,23,0.5696805507837799,0.1493586422853102,172.5285833333333,216.98666666666665,44.45808333333333,1315.0,0.08,0.13,0.46511627906976744,0.5665708812260536,0.5874125874125874,0.6209386281588448,0.5794871794871795,0.5068027210884354,20.88,25.8,11.83,9.05,6.433365400588631,0.0695376480688314,0.5179452466661636,2,42.58
52,maximale,nulle,0,0.0,23,0.5658981160517227,0.1481294608401486,315.4460833333333,333.1689999999999,17.72291666666666,1475.0,0.27,0.24,0.5459214501510574,0.6262588586348378,0.6348837209302326,0.7300469483568075,0.5905797101449275,0.541838134430727,26.81,33.1,16.79,10.02,6.480046946429801,0.10772281937375945,0.5733652332325412,2,41.83
53,maximale,nulle,0,0.0,23,0.5420487424919262,0.11854918382659958,184.81866666666667,241.63766666666675,56.818999999999996,1270.0,0.13,0.12,0.4585365853658537,0.5663679043960734,0.5708502024291497,0.660377358490566,0.5204460966542751,0.4847161572052402,23.43,28.7,13.27,10.16,6.431885239858877,0.11688415438098339,0.5199223952680837,2,41.08
54,maximale,nulle,0,0.0,23,0.5485772417436535,0.12032030908971016,328.56058333333334,350.90074999999996,22.34016666666665,1295.0,0.23,0.24,0.5722910708611376,0.645413870246085,0.6150121065375302,0.7055837563451777,0.5885057471264368,0.591715976331361,26.82,31.47,17.31,9.51,6.721969128063379,0.1329912053122735,0.5326715744513483,2,41.91
55,maximale,nulle,0,0.0,23,0.5626064693538346,0.12023216368026753,177.49683333333337,208.15275000000003,30.655916666666666,1375.0,0.06,0.09,0.48307184145334436,0.5719369598373157,0.6067961165048543,0.6830601092896175,0.5483870967741935,0.5112107623318386,19.67,24.22,11.25,8.42,5.709751802193327,0.1084889864114109,0.4940482670314066,2,41.39
56,maximale,nulle,0,0.0,23,0.5843419839477731,0.10769131535603498,298.38025,329.59841666666665,31.21816666666666,1400.0,0.23,0.22,0.5490639122014203,0.6106513134220943,0.603448275862069,0.6952380952380952,0.6124197002141327,0.6,27.79,30.98,16.97,10.82,8.12236372501212,0.10485955366267839,0.5388345619594811,2,41.57
57,maximale,nulle,0,0.0,23,0.5721786509437924,0.07947783962105949,167.50491666666667,209.47916666666669,41.97424999999999,1353.4583333333333,0.08,0.12,0.4820490367775832,0.5628066732090284,0.616504854368932,0.6608695652173913,0.6298342541436464,0.5443037974683544,20.38,22.84,11.47,8.91,5.777702894564851,0.09242653145971612,0.570452670042638,2,42.18
58,maximale,nulle,0,0.0,23,0.5954326990812708,0.07413544966441532,238.98350000000002,261.02691666666664,22.043416666666666,1315.0,0.18,0.16,0.5186781609195402,0.5886615515771526,0.6176470588235294,0.6745562130177515,0.5730994152046783,0.5537848605577689,23.46,27.84,13.81,9.65,7.245866240508004,0.10535843444414902,0.6134786631598755,3,41.96
59,maximale,nulle,0,0.0,23,0.5869377961675559,0.08484628809187644,176.20633333333336,200.95666666666668,24.75033333333333,1265.0,0.09,0.12,0.47820773930753563,0.5584677419354839,0.634703196347032,0.6404494382022472,0.5965665236051502,0.496,19.84,24.55,11.08,8.76,6.659893668758263,0.08836437308990766,0.49932974448307277,3,41.36
