generation,t_env,v_vie,n_inversions_vie,lambda_cout,graine,eta_moyen,eta_ecart_type,p_naif_moyen,p_libre_moyen,delta_p_moyen,fitness_max,survie_naif,survie_libre,discrimination_naif,discrimination_libre,discrim_tiers1_libre,discrim_tiers3_libre,discrim_tiers1_naif,discrim_tiers3_naif,repas_moyen_libre,repas_moyen_naif,nutritifs_moyen_libre,toxiques_moyen_libre,cout_apprentissage_moyen,derive_acquise_moyenne,derive_preference_moyenne,n_especes,complexite_moyenne
0,maximale,nulle,0,3.8,22,0.49766639453564177,0.2695916290854674,37.371583333333334,51.57,14.198416666666665,504.810904329465,0.0,0.0,0.4891041162227603,0.5964912280701754,nan,nan,nan,nan,3.99,4.13,2.38,1.61,2.341260162907573,0.012629821665372925,0.09185291954691749,1,48.0
1,maximale,nulle,0,3.8,22,0.48620720694341363,0.2481762521030246,68.48158333333332,61.68991666666666,-6.7916666666666625,582.7520539210319,0.02,0.0,0.5949367088607594,0.5896414342629482,nan,nan,0.84,0.7777777777777778,5.02,5.53,2.96,2.06,3.470577475122033,0.018945644532613333,0.1771232489618596,1,47.87
2,maximale,nulle,0,3.8,22,0.5150986211432209,0.18117043338776326,118.12883333333335,135.86783333333335,17.738999999999997,947.9802504880843,0.05,0.03,0.5829338446788112,0.6413043478260869,0.7564102564102564,0.7674418604651163,0.746031746031746,0.7727272727272727,10.12,10.43,6.49,3.63,7.9656217006006065,0.03811599677326796,0.1866880993878079,1,47.63
3,maximale,nulle,0,3.8,22,0.5395664120048942,0.15910862883516294,77.21458333333334,101.25641666666668,24.041833333333333,596.2224410937271,0.03,0.04,0.4678471575023299,0.5547594677584442,0.589041095890411,0.6764705882352942,0.6025641025641025,0.45614035087719296,9.77,10.73,5.42,4.35,8.3449615783196,0.03263638593876005,0.25617736166248617,1,47.69
4,maximale,nulle,0,3.8,22,0.5610644577529366,0.11210969538978341,188.4475,190.30349999999999,1.8559999999999974,1400.3515209533298,0.18,0.17,0.5873873873873874,0.6581259150805271,0.671957671957672,0.7,0.6379310344827587,0.6260869565217392,13.66,16.65,8.99,4.67,10.858312118144372,0.046880132390372475,0.20761409137933878,1,47.73
5,maximale,nulle,0,3.8,22,0.5395113234625776,0.08929225927164224,114.96233333333335,134.184,19.221666666666664,1823.067931805512,0.06,0.06,0.5028860028860029,0.5813177648040033,0.5701754385964912,0.7377049180327869,0.525,0.6262626262626263,11.99,13.86,6.97,5.02,9.03725494843028,0.04129379453366854,0.3766487287758076,1,47.74
6,maximale,nulle,0,3.8,22,0.5602193010339718,0.06916933488920489,135.15675,134.64,-0.5167499999999977,926.2343106610977,0.07,0.05,0.5339873861247372,0.5958005249343832,0.6428571428571429,0.6707317073170732,0.5402298850574713,0.5140845070422535,11.43,14.27,6.81,4.62,8.661172237884186,0.02965103996173569,0.21859456508254202,1,47.56
7,maximale,nulle,0,3.8,22,0.5545537251166952,0.08716660724428643,105.43133333333333,140.8,35.36866666666667,939.0405815512772,0.02,0.06,0.4772886093640811,0.5799842395587076,0.5966386554621849,0.6643835616438356,0.4339622641509434,0.4927536231884058,12.69,14.31,7.36,5.33,9.456692710378318,0.0346899465602591,0.3382813701244876,1,48.62
8,maximale,nulle,0,3.8,22,0.5474560194215211,0.08104997719416883,161.204,158.06474999999998,-3.139249999999996,1095.4288574512123,0.07,0.07,0.5445246690734056,0.6188589540412044,0.6141732283464567,0.664179104477612,0.578125,0.7012195121951219,12.62,16.62,7.81,4.81,8.017277313535251,0.04289386021651812,0.23396812788973156,1,48.33
9,maximale,nulle,0,3.8,22,0.5485015844571024,0.08485883946316145,100.02016666666667,125.12358333333333,25.10341666666667,1261.2609721671276,0.05,0.07,0.4643598615916955,0.596045197740113,0.6271186440677966,0.6638655462184874,0.43410852713178294,0.4732824427480916,10.62,14.45,6.33,4.29,6.268927992157517,0.031398219301414565,0.3109757257140861,1,48.76
10,maximale,nulle,0,3.8,22,0.5536811565783176,0.08668862656667144,150.63266666666667,145.85524999999998,-4.777416666666667,954.2754942340996,0.05,0.07,0.5502958579881657,0.6216450216450217,0.6666666666666666,0.7395833333333334,0.6016949152542372,0.5919540229885057,11.55,15.21,7.18,4.37,7.012489962240308,0.03819313088143376,0.21129200946431312,1,48.31
11,maximale,nulle,0,3.8,22,0.5736054792902492,0.09140388308638739,95.68475000000001,133.35350000000003,37.668749999999996,1690.5094041484572,0.04,0.05,0.45467032967032966,0.5820770519262981,0.5833333333333334,0.654320987654321,0.58,0.4146341463414634,11.94,14.56,6.95,4.99,7.33861024646713,0.047178348604648965,0.37428010275783946,1,48.55
12,maximale,nulle,0,3.8,22,0.5611566755719977,0.08890490083693059,120.36174999999999,147.83291666666665,27.471166666666672,1543.2764953939256,0.04,0.07,0.5044796691936595,0.6145484949832776,0.6666666666666666,0.6534653465346535,0.5757575757575758,0.603448275862069,11.96,14.51,7.35,4.61,6.756524217113168,0.03369559375469659,0.17018916483372265,1,48.04
13,maximale,nulle,0,3.8,22,0.5545061566749429,0.08216982568297958,190.99199999999996,179.31583333333333,-11.676166666666667,1782.8074048230894,0.11,0.09,0.51806684733514,0.5967845659163987,0.6530612244897959,0.6681818181818182,0.5826771653543307,0.5686746987951807,15.55,22.14,9.28,6.27,8.660518521259396,0.04356225968951948,0.3420752255846123,1,48.63
14,maximale,nulle,0,3.8,22,0.5619551935617959,0.07836576259178621,158.08649999999997,190.8024166666667,32.715916666666665,1688.1498102260362,0.05,0.08,0.5145474137931034,0.6175528507367073,0.6597222222222222,0.7150259067357513,0.5514018691588785,0.5,15.61,18.56,9.64,5.97,8.523107904891447,0.050532572290328065,0.1972197587131215,1,49.58
15,maximale,nulle,0,3.8,22,0.5565535271653289,0.08099634308356655,157.93358333333333,184.60374999999996,26.67016666666667,1153.6655038231572,0.04,0.1,0.5388291517323776,0.6182183523107837,0.7,0.7125,0.5769230769230769,0.6132075471698113,14.93,16.74,9.23,5.7,6.269854284602219,0.039831405555813666,0.36902497357480435,1,49.28
16,maximale,nulle,0,3.8,22,0.5403190568731785,0.10223090486239071,81.36091666666665,123.10366666666667,41.742749999999994,1154.8675980902326,0.0,0.02,0.4715808170515098,0.5977011494252874,0.7291666666666666,0.6444444444444445,nan,nan,10.44,11.26,6.24,4.2,4.744833699457604,0.03130742655571818,0.2101181170862669,1,49.81
17,maximale,nulle,0,3.8,22,0.5530391850991428,0.08924989715600148,172.41574999999997,193.8263333333333,21.41058333333334,2170.9241957307513,0.07,0.08,0.5504273504273505,0.6142767689417659,0.6142131979695431,0.6211453744493393,0.6712328767123288,0.6465863453815262,15.97,17.55,9.81,6.16,6.897173830139492,0.042106335111863825,0.25236402762504573,1,49.7
