generation,t_env,v_vie,n_inversions_vie,lambda_cout,graine,eta_moyen,eta_ecart_type,p_naif_moyen,p_libre_moyen,delta_p_moyen,fitness_max,survie_naif,survie_libre,discrimination_naif,discrimination_libre,discrim_tiers1_libre,discrim_tiers3_libre,discrim_tiers1_naif,discrim_tiers3_naif,repas_moyen_libre,repas_moyen_naif,nutritifs_moyen_libre,toxiques_moyen_libre,cout_apprentissage_moyen,derive_acquise_moyenne,derive_preference_moyenne,n_especes,complexite_moyenne
0,maximale,nulle,0,9.4,23,0.4765756522002094,0.2750892727743459,39.99599999999999,40.655833333333334,0.6598333333333318,439.9731901136482,0.01,0.0,0.5300546448087432,0.6048109965635738,nan,nan,0.5,0.5238095238095238,2.91,3.66,1.76,1.15,1.938486376457631,0.009691033282206605,0.09439495811961461,1,48.0
1,maximale,nulle,0,9.4,23,0.4186150177832251,0.1850990243530391,50.974833333333336,70.88875,19.913916666666665,641.6472935869878,0.0,0.01,0.5203883495145631,0.5961199294532628,0.9230769230769231,1.0,nan,nan,5.67,5.15,3.38,2.29,2.97103569285632,0.013491681909502616,0.14643673894941475,1,47.91
2,maximale,nulle,0,9.4,23,0.40928384581871113,0.12784444915627227,52.13300000000001,68.17916666666667,16.04616666666667,1147.4245880968351,0.01,0.0,0.4760432766615147,0.5580645161290323,nan,nan,0.5357142857142857,0.5294117647058824,6.2,6.47,3.46,2.74,3.2187314079921223,0.010165305182837705,0.16539172297464566,1,47.8
3,maximale,nulle,0,9.4,23,0.3929510841561779,0.10111450012813708,112.15608333333334,119.40308333333334,7.246999999999997,846.3632020633331,0.05,0.04,0.5589887640449438,0.5806451612903226,0.5955056179775281,0.6285714285714286,0.6428571428571429,0.7191011235955056,10.54,10.68,6.12,4.42,4.788073225900236,0.018420982504374763,0.2345344812756184,1,48.2
4,maximale,nulle,0,9.4,23,0.3440078378179006,0.06866264360750515,147.0064166666667,143.12533333333332,-3.8810833333333288,1169.6917551054312,0.09,0.05,0.5143695014662757,0.5877680698967435,0.6153846153846154,0.6493506493506493,0.6,0.5921052631578947,12.59,17.05,7.4,5.19,6.34708960488729,0.021366026578770115,0.20207865376197565,1,48.43
5,maximale,nulle,0,9.4,23,0.3417167949366432,0.08242982868468565,171.03216666666668,217.47583333333333,46.44366666666665,1848.6455566161267,0.09,0.11,0.5397790055248619,0.6225769669327252,0.6153846153846154,0.6915422885572139,0.5802919708029197,0.5216049382716049,17.54,18.1,10.92,6.62,7.879058185972033,0.03415203354521964,0.2327372529915096,1,47.79
6,maximale,nulle,0,9.4,23,0.31705101516265877,0.10205860102917656,116.02900000000001,163.44841666666667,47.419416666666656,1187.0818331965709,0.05,0.11,0.46710526315789475,0.5456716417910448,0.5833333333333334,0.632183908045977,0.5035971223021583,0.47651006711409394,16.75,16.72,9.14,7.61,6.411603644983976,0.025213063678045402,0.2804897399071397,1,47.78
7,maximale,nulle,0,9.4,23,0.32470679989022927,0.08340269203008521,198.0618333333333,226.005,27.943166666666663,1033.7727224106095,0.12,0.15,0.5235975066785397,0.6039603960396039,0.6177606177606177,0.712280701754386,0.5125448028673835,0.5382585751978892,19.19,22.46,11.59,7.6,7.063650769132457,0.02621481318090269,0.2557268240938453,1,47.59
8,maximale,nulle,0,9.4,23,0.3083652529313317,0.06284949372591549,144.67141666666666,150.16133333333335,5.48991666666666,925.7863631701315,0.07,0.08,0.4948397609994568,0.5331680099194048,0.525,0.5588235294117647,0.6148648648648649,0.6111111111111112,16.13,18.41,8.6,7.53,5.401065671805044,0.018696293243037364,0.24576780065219814,1,47.19
9,maximale,nulle,0,9.4,23,0.324130058645464,0.05986838643648836,260.6160833333333,279.08200000000005,18.465916666666672,1401.8359704061197,0.16,0.15,0.5150827116445021,0.6063025210084033,0.6106194690265486,0.6987654320987654,0.5338345864661654,0.5442043222003929,23.8,30.83,14.43,9.37,8.760164164581555,0.038693186622430056,0.3098030986888389,1,46.66
