generation,t_env,v_vie,n_inversions_vie,lambda_cout,graine,eta_moyen,eta_ecart_type,p_naif_moyen,p_libre_moyen,delta_p_moyen,fitness_max,survie_naif,survie_libre,discrimination_naif,discrimination_libre,discrim_tiers1_libre,discrim_tiers3_libre,discrim_tiers1_naif,discrim_tiers3_naif,repas_moyen_libre,repas_moyen_naif,nutritifs_moyen_libre,toxiques_moyen_libre,cout_apprentissage_moyen,derive_acquise_moyenne,derive_preference_moyenne,n_especes,complexite_moyenne
12,maximale,chaotique,29,0.0,22,0.49156730218975736,0.07398565612309203,228.62350000000004,179.74849999999998,-48.875,1156.4583333333333,0.18,0.11,0.5042432814710043,0.500895255147717,0.5659340659340659,0.4605263157894737,0.5388739946380697,0.5071942446043165,22.34,28.28,11.19,11.15,12.012890325222259,0.03340407871246488,0.2563441436032629,1,47.15
13,maximale,chaotique,29,0.0,22,0.5099384294675219,0.09082576761996575,213.54233333333335,172.3869166666667,-41.15541666666667,1080.0,0.15,0.07,0.5055280213495997,0.5055050263283868,0.49193548387096775,0.577922077922078,0.5444743935309974,0.536,20.89,26.23,10.56,10.33,10.04875532745795,0.03788298825368145,0.30233903395204764,2,47.73
14,maximale,chaotique,29,0.0,22,0.5684477998224287,0.15480324987705713,216.50758333333334,147.70575,-68.80183333333333,925.0,0.17,0.06,0.5012891344383057,0.48711340206185566,0.509090909090909,0.5271739130434783,0.5323275862068966,0.5147058823529411,19.4,27.15,9.45,9.95,10.099173889812795,0.03488634554125492,0.30593491426831176,2,47.57
15,maximale,chaotique,29,0.0,22,0.5553742764251914,0.1131850705590617,237.34291666666667,186.342,-51.00091666666667,890.0,0.2,0.12,0.49655398752871677,0.5002148689299527,0.5498154981549815,0.5203252032520326,0.4969818913480885,0.5070224719101124,23.27,30.47,11.64,11.63,12.583073346913975,0.04178547846600453,0.3326005351873517,2,48.25
16,maximale,chaotique,29,0.0,22,0.5983631184164114,0.12754468500471672,233.45266666666666,167.70841666666666,-65.74425000000001,1010.0,0.18,0.12,0.4947054930509596,0.4912523020257827,0.5613382899628253,0.4600760456273764,0.5390070921985816,0.5252525252525253,21.72,30.22,10.67,11.05,11.881086145633729,0.03786730011761055,0.34550400001955295,2,48.55
17,maximale,chaotique,29,0.0,22,0.6167095912589269,0.14284172006813087,224.49899999999994,175.94816666666665,-48.55083333333333,1350.0,0.18,0.08,0.485941118094608,0.5053763440860215,0.5454545454545454,0.5091743119266054,0.5583864118895966,0.47877758913412566,21.39,30.23,10.81,10.58,11.357939843756121,0.04114894067156889,0.34740148430966145,2,49.03
18,maximale,chaotique,29,0.0,22,0.6047209927429263,0.11713568678286435,246.0139166666667,216.41800000000003,-29.595916666666664,1245.0,0.26,0.14,0.5011352578657152,0.5045317220543807,0.5357142857142857,0.5099337748344371,0.5533453887884268,0.505420054200542,26.48,30.83,13.36,13.12,13.280020879295284,0.04238062372943825,0.40032848074644933,2,48.39
19,maximale,chaotique,29,0.0,22,0.5854533317017728,0.1174402873318227,240.58491666666666,151.68358333333333,-88.90133333333333,808.725,0.21,0.09,0.49804049640757675,0.485785536159601,0.543046357615894,0.4852941176470588,0.5081967213114754,0.5057471264367817,20.05,30.62,9.74,10.31,10.530071169124716,0.040733644574153044,0.3793886162990606,2,48.41
20,maximale,chaotique,29,0.0,22,0.5744987290996509,0.11019740417692614,237.7983333333333,172.17000000000004,-65.62833333333333,1055.0,0.2,0.11,0.5075966850828729,0.505736137667304,0.6103896103896104,0.5194174757281553,0.52,0.4909090909090909,20.92,28.96,10.58,10.34,10.700116134891548,0.04030638090562015,0.3583723342894391,2,48.86
21,maximale,chaotique,29,0.0,22,0.5841128934414302,0.0919286238835439,239.22691666666665,172.257,-66.96991666666666,865.0,0.21,0.1,0.504394861392833,0.4963235294117647,0.5111111111111111,0.48130841121495327,0.5638766519823789,0.5026269702276708,21.76,29.58,10.8,10.96,10.326323572947551,0.040950758448796594,0.3758272836704099,2,48.51
22,maximale,chaotique,29,0.0,22,0.5667345609761917,0.10928611406252799,204.77700000000002,165.95841666666664,-38.81858333333334,1091.4166666666667,0.12,0.07,0.49162011173184356,0.4962013295346629,0.4885844748858447,0.45962732919254656,0.5107913669064749,0.48711943793911006,21.06,26.85,10.45,10.61,8.484706163007806,0.03788996084714728,0.34838293270384085,2,46.79
23,maximale,chaotique,29,0.0,22,0.5322929768515617,0.0862743996161101,259.20666666666665,236.43791666666667,-22.76875,985.0,0.19,0.17,0.5033908754623921,0.5003360215053764,0.5320855614973262,0.47757847533632286,0.5051975051975052,0.521923620933522,29.76,32.44,14.89,14.87,12.512392322712579,0.040031799149022475,0.3698659295447238,2,47.51
24,maximale,chaotique,29,0.0,22,0.5318989925644966,0.08263114430603906,245.78766666666667,197.7733333333333,-48.014333333333326,925.0,0.19,0.15,0.5168227540756157,0.5012214983713354,0.5457413249211357,0.5125,0.5228915662650603,0.5443686006825939,24.56,28.83,12.31,12.25,10.714285744167057,0.038851685173096104,0.3405164839469233,2,49.23
25,maximale,chaotique,29,0.0,22,0.5126273550275136,0.07690663268431487,237.8781666666667,203.73850000000002,-34.13966666666666,918.65,0.16,0.12,0.5010006671114076,0.5179856115107914,0.5675675675675675,0.4981549815498155,0.5292740046838408,0.5089108910891089,23.63,29.98,12.24,11.39,9.786179603011332,0.03836214908792777,0.3141880105474645,2,49.63
26,maximale,chaotique,29,0.0,22,0.489450486427404,0.08791553973580889,250.59716666666662,187.76033333333336,-62.83683333333332,855.3416666666667,0.16,0.11,0.4985950671245707,0.4890864995957963,0.5223880597014925,0.4732510288065844,0.4946695095948827,0.5039872408293461,24.74,32.03,12.1,12.64,9.497085470396165,0.035808389676877765,0.2892845589831605,2,50.05
27,maximale,chaotique,29,0.0,22,0.47436746445322947,0.0709243833328714,207.88708333333335,184.0359166666667,-23.851166666666664,1165.0,0.17,0.14,0.5001909125620466,0.5062611806797853,0.5345911949685535,0.4969512195121951,0.5241730279898219,0.5093167701863354,22.36,26.19,11.32,11.04,9.239472145973037,0.030013919026274278,0.2531788019907375,2,49.62
28,maximale,chaotique,29,0.0,22,0.4454319189414657,0.09086896948921305,189.92233333333337,180.89925000000002,-9.023083333333334,1260.0,0.11,0.1,0.5034071550255537,0.5,0.5428571428571428,0.5223880597014925,0.518796992481203,0.5408970976253298,22.62,23.48,11.31,11.31,8.066330986251948,0.028898712177603567,0.24251247902710488,2,50.64
29,maximale,chaotique,29,0.0,22,0.41601607350329184,0.08976752444162421,235.99816666666663,178.62441666666666,-57.373750000000015,1665.0,0.15,0.12,0.500335345405768,0.4939236111111111,0.6166666666666667,0.521594684385382,0.5269607843137255,0.49517684887459806,23.04,29.82,11.38,11.66,8.842869049368234,0.039174439890806205,0.2586273111080844,2,50.55
30,maximale,chaotique,29,0.0,22,0.36709557803806164,0.07578447808972198,207.02975000000004,191.79891666666666,-15.230833333333335,1470.0,0.12,0.14,0.5069142631371,0.5029535864978903,0.5570469798657718,0.5428571428571428,0.5194029850746269,0.5130784708249497,23.7,25.31,11.92,11.78,8.326340259509877,0.028808829983051464,0.20086552471112276,2,52.03
31,maximale,chaotique,29,0.0,22,0.3494365666114058,0.09375986135947267,222.87849999999997,212.50525000000002,-10.373249999999999,1390.0,0.19,0.18,0.5003571428571428,0.5001877581674803,0.5353535353535354,0.5382978723404256,0.5552325581395349,0.503584229390681,26.63,28.0,13.32,13.31,9.320601378063472,0.034268457629673704,0.24453560126838855,2,51.62
32,maximale,chaotique,29,0.0,22,0.35064392525939503,0.10216942932137557,208.64283333333333,184.49975000000003,-24.14308333333333,950.0,0.18,0.15,0.499618320610687,0.4938844369464361,0.5029585798816568,0.5160550458715596,0.5448275862068965,0.5115303983228512,23.71,26.2,11.71,12.0,7.56518362627243,0.02569072829043105,0.20505252767378518,2,51.52
33,maximale,chaotique,29,0.0,22,0.31481256182528794,0.11292555888956401,209.0413333333334,203.69125000000003,-5.3500833333333375,1030.0,0.18,0.22,0.500381679389313,0.49297912713472486,0.5506912442396313,0.5074074074074074,0.536,0.4850187265917603,26.35,26.2,12.99,13.36,7.440207770062773,0.026566102706852807,0.21963427640241126,2,50.98
34,maximale,chaotique,29,0.0,22,0.29373914098711806,0.11621108975998573,209.17408333333336,193.25616666666664,-15.917916666666658,944.75,0.16,0.14,0.495347971715668,0.49836065573770494,0.5559105431309904,0.5184331797235023,0.5706051873198847,0.5009784735812133,24.4,26.87,12.16,12.24,6.349899029980064,0.02820195163143047,0.20440750879720448,2,49.28
35,maximale,chaotique,29,0.0,22,0.3192300113680744,0.1313571316503684,209.53241666666668,195.77666666666667,-13.755750000000004,1048.2083333333333,0.17,0.16,0.5015243902439024,0.49600319744204635,0.5371428571428571,0.47516198704103674,0.5710382513661202,0.5284974093264249,25.02,26.24,12.41,12.61,6.36294567544547,0.029486623918601493,0.20291779232242235,2,49.22
36,maximale,chaotique,29,0.0,22,0.3027352813097403,0.10903475841581112,224.65008333333333,205.64408333333333,-19.006,1655.0,0.11,0.12,0.5152542372881356,0.5035238841033672,0.5234375,0.5328083989501312,0.5513307984790875,0.5596816976127321,25.54,26.55,12.86,12.68,5.61232149972004,0.019790310409099947,0.17899152360532203,2,49.43
37,maximale,chaotique,29,0.0,22,0.28777825246229183,0.12075416604537702,174.53358333333333,230.32133333333334,55.78775000000002,1565.0,0.08,0.2,0.48977816441931277,0.5253456221198156,0.5610859728506787,0.5309090909090909,0.5614973262032086,0.4883720930232558,26.04,22.99,13.68,12.36,6.377418715629261,0.02105771619478964,0.18729888317812649,2,49.04
38,maximale,chaotique,29,0.0,22,0.3040780389022787,0.11573734059504467,178.21108333333336,172.6056666666667,-5.6054166666666685,1040.0,0.13,0.16,0.48026048026048024,0.47751873438801,0.5201149425287356,0.48792270531400966,0.5325077399380805,0.4583333333333333,24.02,24.57,11.47,12.55,6.1829563448722356,0.021964018419990267,0.23775972575887505,2,52.29
39,maximale,chaotique,29,0.0,22,0.3428117991809848,0.14119626698039953,185.95058333333336,201.22850000000003,15.277916666666668,1180.0,0.12,0.17,0.4889975550122249,0.4966835739367928,0.5054945054945055,0.49898580121703856,0.5462962962962963,0.5123456790123457,25.63,24.54,12.73,12.9,7.058997293468379,0.02147659903626726,0.24523358808296372,2,54.38
40,maximale,chaotique,29,0.0,22,0.38404573841001666,0.14498318094584217,213.23791666666668,195.4145,-17.823416666666663,1090.0,0.18,0.11,0.5119937082186394,0.5107204116638079,0.5825688073394495,0.5441176470588235,0.5620253164556962,0.4740740740740741,23.32,25.43,11.91,11.41,7.090308140116695,0.030857385295141405,0.24504624279957063,2,54.36
41,maximale,chaotique,29,0.0,22,0.4089450992626296,0.15082363764996448,191.7299166666667,136.11775,-55.612166666666674,1079.2083333333333,0.15,0.06,0.4977356937011116,0.4890016920473773,0.5294117647058824,0.5655172413793104,0.5325779036827195,0.5337423312883436,17.73,24.29,8.67,9.06,5.2648323594429085,0.027516548734460425,0.279841764558367,2,52.74
42,maximale,chaotique,29,0.0,22,0.39160689008361715,0.13012016404215096,200.1706666666667,189.6080833333333,-10.562583333333333,865.0,0.16,0.14,0.4972462627852085,0.4972905377240517,0.5161290322580645,0.5154929577464789,0.5737704918032787,0.4909090909090909,23.99,25.42,11.93,12.06,6.724967379635546,0.02337487965635645,0.27750785625027957,2,50.64
