generation,t_env,v_vie,n_inversions_vie,lambda_cout,graine,eta_moyen,eta_ecart_type,p_naif_moyen,p_libre_moyen,delta_p_moyen,fitness_max,survie_naif,survie_libre,discrimination_naif,discrimination_libre,discrim_tiers1_libre,discrim_tiers3_libre,discrim_tiers1_naif,discrim_tiers3_naif,repas_moyen_libre,repas_moyen_naif,nutritifs_moyen_libre,toxiques_moyen_libre,cout_apprentissage_moyen,derive_acquise_moyenne,derive_preference_moyenne,n_especes,complexite_moyenne
10,maximale,nulle,0,0.0,21,0.5886142702920941,0.07515552728139656,297.72741666666667,306.5296666666666,8.802249999999999,1517.1666666666667,0.22,0.22,0.5483349498868413,0.6118241929210424,0.6026785714285714,0.6417910447761194,0.6330275229357798,0.6035889070146819,25.71,30.93,15.73,9.98,19.913365575429363,0.09078290079554018,0.3866647095108265,1,46.35
11,maximale,nulle,0,0.0,21,0.5786901475311353,0.09066982642640692,188.08075,255.0233333333333,66.94258333333333,1545.0,0.1,0.2,0.47884102173084253,0.5856401384083045,0.6106442577030813,0.6588921282798834,0.581081081081081,0.4967532467532468,23.12,26.23,13.54,9.58,17.651148438829754,0.08431878489298965,0.5024969357997543,1,47.07
12,maximale,nulle,0,0.0,21,0.5452899058989861,0.08806692648218006,262.50766666666675,310.92566666666676,48.41799999999999,1990.0,0.14,0.23,0.5220830586684245,0.6200392927308448,0.6113636363636363,0.6772388059701493,0.5483028720626631,0.5386100386100386,25.45,30.34,15.78,9.67,18.282396043399974,0.09170408599940653,0.38436557614116346,1,46.68
13,maximale,nulle,0,0.0,21,0.5346659314663311,0.06954821414102018,156.58966666666666,230.25108333333338,73.66141666666667,995.0,0.12,0.17,0.4608915054667788,0.5644943820224719,0.5793650793650794,0.6242424242424243,0.5631578947368421,0.5360230547550432,22.25,23.78,12.56,9.69,15.310256037043294,0.07408572392116834,0.4529519682466534,1,46.96
14,maximale,nulle,0,0.0,21,0.5512794103937334,0.05928710602330571,278.15675,321.594,43.437250000000006,1385.0,0.22,0.26,0.5508563439356868,0.6337416041090478,0.6299212598425197,0.6823956442831216,0.6397058823529411,0.5747747747747748,25.31,28.61,16.04,9.27,16.428050844105417,0.09902902783479808,0.3784157055849888,1,47.4
15,maximale,nulle,0,0.0,21,0.5520818971860765,0.05204756310127997,187.85966666666667,221.83200000000005,33.97233333333334,1267.0916666666667,0.11,0.16,0.47574276043625424,0.554561717352415,0.5614525139664804,0.589041095890411,0.5641025641025641,0.47858942065491183,22.36,26.59,12.4,9.96,14.74570452729622,0.06715577734276891,0.3838878109116368,1,47.32
16,maximale,nulle,0,0.0,21,0.5714898601958659,0.06484644543478922,276.31775,309.39349999999996,33.07574999999999,1495.0,0.19,0.27,0.564330737856878,0.6423141891891891,0.6467889908256881,0.7017543859649122,0.6291208791208791,0.6283783783783784,23.68,26.97,15.21,8.47,13.251934115212595,0.09016541360836133,0.3804898005730072,1,47.27
17,maximale,nulle,0,0.0,21,0.5674423741401547,0.07212929669630773,162.91333333333333,204.23466666666667,41.32133333333332,1410.0,0.1,0.11,0.45479239425688783,0.5709860609189468,0.5871212121212122,0.6126760563380281,0.5376344086021505,0.4911392405063291,19.37,25.77,11.06,8.31,11.734184445401704,0.07039702488365403,0.3162094897395167,1,46.62
18,maximale,nulle,0,0.0,21,0.5829559187753276,0.06917315862633465,299.43583333333333,337.56449999999995,38.128666666666675,1595.0,0.22,0.25,0.5476647472808701,0.6240849194729137,0.6355748373101953,0.6930320150659134,0.5944206008583691,0.569620253164557,27.32,31.26,17.05,10.27,14.689892470401599,0.11308944109583764,0.37641987193918786,1,46.06
19,maximale,nulle,0,0.0,21,0.5831811272491962,0.10467732113163493,105.62958333333334,138.21216666666663,32.582583333333325,1500.0,0.06,0.03,0.4280538302277433,0.5337837837837838,0.6551724137931034,0.7043478260869566,0.5862068965517241,0.4114285714285714,14.8,19.32,7.9,6.9,8.30837769800999,0.06568853816471537,0.3158809206959157,1,46.41
20,maximale,nulle,0,0.0,21,0.5860379841022878,0.08763817152245348,275.97108333333335,346.06666666666666,70.09558333333334,1580.0,0.18,0.23,0.5546819156540386,0.647484756097561,0.6061946902654868,0.7011278195488722,0.6242937853107344,0.6146245059288538,26.24,27.98,16.99,9.25,12.349127036304976,0.11008791784829847,0.40768237817834674,1,45.33
21,maximale,nulle,0,0.0,21,0.5769081352186539,0.08246757170646256,146.542,150.26575,3.723750000000001,1097.9333333333334,0.08,0.09,0.4458178821590441,0.5210682492581602,0.5629139072847682,0.5735294117647058,0.5368421052631579,0.5111940298507462,16.85,24.27,8.78,8.07,8.265651530944782,0.06761609257534563,0.4154703144535622,1,44.85
22,maximale,nulle,0,0.0,21,0.5354977027748632,0.09786239789036513,301.8885,353.3288333333333,51.440333333333335,1380.0,0.23,0.25,0.5684462696783026,0.6375863322428208,0.6264501160092807,0.7390396659707724,0.6201716738197425,0.6033950617283951,27.51,29.22,17.54,9.97,11.03427410345761,0.11253819143952586,0.46954200735704144,1,44.7
23,maximale,nulle,0,0.0,21,0.5374909982615311,0.0772751378203517,133.24741666666668,161.0825,27.835083333333333,1242.4333333333334,0.04,0.08,0.4353944562899787,0.5161290322580645,0.5905511811023622,0.6228571428571429,0.6352941176470588,0.4690265486725664,18.6,23.45,9.6,9.0,7.564421075266182,0.07262195796426156,0.45564198396325506,1,44.25
24,maximale,nulle,0,0.0,21,0.5664843430312775,0.08650220621121109,286.6919166666667,344.23600000000005,57.54408333333334,1945.0,0.19,0.24,0.5670622078389068,0.651180797522261,0.6474820143884892,0.7237076648841355,0.6265060240963856,0.6223628691983122,25.83,27.81,16.82,9.01,9.931936551599948,0.10841154946049691,0.45505138719113863,1,44.21
25,maximale,nulle,0,0.0,21,0.5384505972611834,0.09299976025925162,144.75400000000002,175.29141666666666,30.53741666666667,1250.0,0.07,0.1,0.44536767760697965,0.5203619909502263,0.5941176470588235,0.6,0.6099290780141844,0.45098039215686275,19.89,24.07,10.35,9.54,8.121096261443483,0.06456278188666516,0.4545593592922356,1,44.8
26,maximale,nulle,0,0.0,21,0.5589711755829165,0.09826176331230461,276.28516666666667,338.7539166666667,62.46875,1395.0,0.16,0.25,0.5804059328649492,0.652931854199683,0.6129032258064516,0.7279549718574109,0.592948717948718,0.6264236902050114,25.24,25.62,16.48,8.76,9.66232506234114,0.10473985354764397,0.4180103352013249,1,45.3
27,maximale,nulle,0,0.0,21,0.5360939687965123,0.10699750619473115,162.0215,166.22424999999998,4.202750000000007,925.0,0.07,0.1,0.45433255269320844,0.5214854111405836,0.5828877005347594,0.6046511627906976,0.5515151515151515,0.45318352059925093,18.85,25.62,9.83,9.02,7.33484339803799,0.06916473762423095,0.42325203947308326,1,45.11
28,maximale,nulle,0,0.0,21,0.5033943117155857,0.09599717944706893,306.9443333333333,329.3246666666666,22.380333333333336,1625.0,0.2,0.23,0.5707499151679675,0.6468238114262884,0.6163522012578616,0.71875,0.6083916083916084,0.6203866432337434,25.03,29.47,16.19,8.84,9.211791865743239,0.10803559683262154,0.37533784392823627,1,45.01
29,maximale,nulle,0,0.0,21,0.5264946186711188,0.08774797676325923,198.90275000000003,204.13275000000004,5.230000000000006,1455.0,0.11,0.15,0.47020323802962455,0.5388529139685476,0.5662650602409639,0.5328467153284672,0.570281124497992,0.5229357798165137,21.62,29.03,11.65,9.97,7.927779033417254,0.06012320561503101,0.435790239067784,1,45.9
30,maximale,nulle,0,0.0,21,0.4878170029963178,0.07838696791646074,264.6485,251.97641666666664,-12.67208333333334,1465.975,0.15,0.14,0.5453567586948728,0.6221896383186706,0.6148409893992933,0.6795774647887324,0.556786703601108,0.5900383141762452,20.46,27.89,12.73,7.73,6.45462194678807,0.08507223210778359,0.3826710742707414,1,46.25
31,maximale,nulle,0,0.0,21,0.5427552208045655,0.0862274894552485,169.44941666666665,135.25275000000002,-34.196666666666665,1451.075,0.13,0.02,0.4974406700791066,0.5581570996978852,0.5178571428571429,0.7,0.6320346320346321,0.5549132947976878,13.24,21.49,7.39,5.85,4.348540525515673,0.05275779492811275,0.3259547751041115,1,44.94
32,maximale,nulle,0,0.0,21,0.5298465653412326,0.06782395978288575,206.70041666666668,247.38783333333333,40.68741666666667,1560.0,0.12,0.14,0.5399274047186933,0.6236828901154039,0.6472727272727272,0.7148148148148148,0.6666666666666666,0.5431309904153354,19.93,22.04,12.43,7.5,5.659261866662074,0.0657521827318018,0.4195096542639347,1,45.68
33,maximale,nulle,0,0.0,21,0.5472145799011825,0.06676200038700121,190.19791666666669,240.02783333333338,49.82991666666667,1870.0,0.07,0.13,0.48872180451127817,0.5921919096895578,0.6642335766423357,0.7023411371237458,0.717948717948718,0.5809128630705395,21.26,25.27,12.59,8.67,6.23443950106829,0.06306216761365553,0.44701013672833084,1,45.62
34,maximale,nulle,0,0.0,21,0.5517227886461715,0.07881107539346525,190.5068333333334,197.96241666666668,7.455583333333334,1555.0,0.1,0.11,0.5089402529437418,0.5938940092165899,0.6590909090909091,0.6797752808988764,0.6348314606741573,0.5886524822695035,17.36,22.93,10.31,7.05,4.938896216314285,0.05764015199587656,0.46099405934191034,1,47.15
35,maximale,nulle,0,0.0,21,0.5209536316372704,0.09188861511414485,230.25525000000002,210.82841666666667,-19.426833333333338,1886.725,0.12,0.08,0.5083540703874867,0.6017699115044248,0.6277372262773723,0.6938775510204082,0.5974025974025974,0.5610328638497653,18.08,28.13,10.88,7.2,4.997676690462071,0.04532806900207784,0.3462069288873108,1,48.18
36,maximale,nulle,0,0.0,21,0.5273106389588955,0.07075131564877017,196.7305,162.75166666666667,-33.978833333333334,1055.0,0.14,0.07,0.5137693631669535,0.5615482233502538,0.6074074074074074,0.6183206106870229,0.6264150943396226,0.5606060606060606,15.76,23.24,8.85,6.91,4.45369015342789,0.040129336573327734,0.45130815777996575,1,48.51
37,maximale,nulle,0,0.0,21,0.5466564070474882,0.06676739866527462,233.92925000000002,252.45291666666668,18.523666666666667,1855.0,0.12,0.16,0.5239520958083832,0.6137339055793991,0.6804123711340206,0.7062314540059347,0.6143344709897611,0.5402010050251256,20.97,26.72,12.87,8.1,5.870204770550107,0.06035059426705292,0.4562568803959253,1,47.62
38,maximale,nulle,0,0.0,21,0.5597342644816691,0.06796334973892926,167.71666666666664,177.13283333333337,9.41616666666667,1575.0,0.05,0.08,0.49487895716945995,0.5710872162485066,0.6,0.6847826086956522,0.5619834710743802,0.6516129032258065,16.74,21.48,9.56,7.18,5.1566008966119234,0.05014149991267665,0.4750177081279152,2,49.24
39,maximale,nulle,0,0.0,21,0.5416010779317867,0.08293047233295026,187.56399999999996,198.84516666666661,11.28116666666666,1495.0,0.07,0.1,0.5149186256781193,0.6076555023923444,0.6511627906976745,0.7150259067357513,0.6149068322981367,0.6,16.72,22.12,10.16,6.56,5.146483545925263,0.05243915540426194,0.3829872580227601,2,48.48
40,maximale,nulle,0,0.0,21,0.5470783666400257,0.0820889596221716,186.485,175.77666666666673,-10.708333333333329,1825.0,0.09,0.06,0.489870340356564,0.5650382577987051,0.6923076923076923,0.6073619631901841,0.7005649717514124,0.5820433436532507,16.99,24.68,9.6,7.39,5.342399217949565,0.04873797095897782,0.47031739019623375,2,48.28
41,maximale,nulle,0,0.0,21,0.5546803008272402,0.07101647441738711,237.13799999999995,238.40633333333332,1.2683333333333286,2505.0,0.14,0.12,0.5396389324960753,0.6392818280739935,0.6763636363636364,0.7337662337662337,0.5130208333333334,0.5675675675675675,18.38,25.48,11.75,6.63,6.484087536252859,0.06661659012804072,0.34722278195206924,2,49.37
42,maximale,nulle,0,0.0,21,0.5699650099216234,0.07565825251825885,209.342,194.65833333333333,-14.683666666666674,1236.8666666666666,0.15,0.1,0.5113863363963244,0.5560144553433144,0.6398104265402843,0.6233183856502242,0.6816326530612244,0.5864661654135338,19.37,25.03,10.77,8.6,6.692895769430196,0.05768458524645002,0.5787614242053573,2,49.66
43,maximale,nulle,0,0.0,21,0.5719815507711581,0.07938779313383726,236.47525000000002,232.3430833333333,-4.132166666666664,2155.0,0.15,0.04,0.5380392156862746,0.6298913043478261,0.7012987012987013,0.7413793103448276,0.6309148264984227,0.5610766045548654,18.4,25.5,11.59,6.81,6.210787898375453,0.06718215772640336,0.40110919975013354,2,50.23
44,maximale,nulle,0,0.0,21,0.5570856719411809,0.09156254800522896,119.34774999999999,122.9165,3.5687499999999965,1130.0,0.04,0.05,0.4537725823591923,0.5362654320987654,0.5666666666666667,0.6125,0.5298507462686567,0.4375,12.96,18.82,6.95,6.01,4.644024560697538,0.03979039709383434,0.3961560731719931,2,49.82
45,maximale,nulle,0,0.0,21,0.5492645452627795,0.08834249251847641,229.56075,267.2295833333334,37.66883333333333,1768.9416666666666,0.14,0.11,0.5897810218978102,0.6970720720720721,0.656441717791411,0.7589743589743589,0.6828478964401294,0.6263736263736264,17.76,20.55,12.38,5.38,5.174702433155793,0.07787116102101095,0.31621767363598097,2,50.61
46,maximale,nulle,0,0.0,21,0.5651320373634889,0.09433263764839543,83.84024999999998,77.89058333333334,-5.9496666666666576,1335.0,0.03,0.01,0.4173325138291334,0.4738344433872502,0.6111111111111112,0.8636363636363636,0.5168539325842697,0.40559440559440557,10.51,16.27,4.98,5.53,3.906213797426354,0.0339773632175552,0.4594095174845446,2,50.77
47,maximale,nulle,0,0.0,21,0.6076370965354723,0.08758521731862617,236.64683333333332,232.05849999999998,-4.588333333333333,2515.0,0.15,0.11,0.6045477014335146,0.6949481865284974,0.7467248908296943,0.7727272727272727,0.6707692307692308,0.6591478696741855,15.44,20.23,10.73,4.71,5.645907584779744,0.06832502503932919,0.2772885646542709,2,52.12
48,maximale,nulle,0,0.0,21,0.5806649336711519,0.08306021710362367,72.9985,72.83025000000002,-0.16824999999999796,748.425,0.03,0.01,0.4204052098408104,0.45794392523364486,0.5263157894736842,0.5652173913043478,0.46938775510204084,0.47413793103448276,10.7,13.82,4.9,5.8,3.918389585464604,0.04297472818322511,0.47569665325656696,2,52.74
49,maximale,nulle,0,0.0,21,0.5814337593363936,0.09161421587611893,262.9533333333333,274.85583333333335,11.902499999999998,2620.0,0.14,0.13,0.5752319483662768,0.679413305395495,0.7169117647058824,0.7828947368421053,0.5907473309608541,0.6264044943820225,19.09,24.79,12.97,6.12,7.415842575546235,0.08801013746022235,0.3601605594080332,2,52.46
50,maximale,nulle,0,0.0,21,0.5618834788107894,0.07979090328039992,56.65666666666668,71.40408333333335,14.747416666666666,1225.9,0.0,0.01,0.4020185029436501,0.45757864632983797,0.5652173913043478,0.5294117647058824,nan,nan,10.49,11.89,4.8,5.69,3.597084815104783,0.026467227313780924,0.4468098623778701,2,53.28
51,maximale,nulle,0,0.0,21,0.556212010486273,0.0921728648619587,277.61258333333336,295.34483333333327,17.732250000000008,2230.0,0.19,0.16,0.6193832599118942,0.6921145153189352,0.7142857142857143,0.7741046831955923,0.6911764705882353,0.6698564593301436,19.91,22.7,13.78,6.13,6.374062611706243,0.08987695501738795,0.3443957879023086,2,51.86
52,maximale,nulle,0,0.0,21,0.5551190999280639,0.10271561165831053,83.71499999999997,98.723,15.008,1480.725,0.02,0.0,0.45141545524100996,0.5146147032772365,nan,nan,0.6296296296296297,0.4146341463414634,11.29,13.07,5.81,5.48,3.659293919150022,0.036755542322048806,0.433859412073349,2,50.9
53,maximale,nulle,0,0.0,21,0.54636914007967,0.10847659686074852,230.4566666666667,266.8089166666667,36.352250000000005,3180.0,0.11,0.11,0.5686714542190305,0.6585241730279898,0.6511627906976745,0.727735368956743,0.6007194244604317,0.645320197044335,19.65,22.28,12.94,6.71,6.329119007980961,0.06160339002841017,0.2980713051347647,2,51.13
54,maximale,nulle,0,0.0,21,0.5282281652765802,0.11627446337949984,146.6015,175.8455,29.243999999999996,1845.0,0.04,0.08,0.4847715736040609,0.547975596228508,0.5904255319148937,0.6666666666666666,0.5443037974683544,0.5903614457831325,18.03,19.7,9.88,8.15,5.477610599353963,0.04653129697682047,0.4991386023735985,2,50.64
55,maximale,nulle,0,0.0,21,0.49960294424002316,0.08974902341419239,232.46491666666668,288.9641666666667,56.49924999999999,1954.425,0.12,0.16,0.6210359408033826,0.7090229578216765,0.7075098814229249,0.7922535211267606,0.7533632286995515,0.7131782945736435,18.73,18.92,13.28,5.45,6.1761213890142805,0.09150819062604917,0.28095568939077076,2,53.5
56,maximale,nulle,0,0.0,21,0.5209598244172731,0.11973814082345123,98.48766666666667,120.11949999999999,21.63183333333333,1385.0,0.01,0.04,0.4536015574302401,0.5311778290993071,0.5876288659793815,0.6363636363636364,0.5641025641025641,0.7105263157894737,12.99,15.41,6.9,6.09,4.3196620382860935,0.04436719025553509,0.3982848129795864,2,53.31
57,maximale,nulle,0,0.0,21,0.49208248418493766,0.10820634524678471,174.39533333333335,222.7254166666667,48.330083333333334,2235.0,0.05,0.11,0.551665725578769,0.6535433070866141,0.6881720430107527,0.7052631578947368,0.6039603960396039,0.6333333333333333,16.51,17.71,10.79,5.72,5.029720747175373,0.055794714694334724,0.28261039044974723,2,54.0
58,maximale,nulle,0,0.0,21,0.494833943991015,0.10829523965434454,92.61325,109.69133333333333,17.078083333333336,1407.025,0.01,0.03,0.44386422976501305,0.5117370892018779,0.625,0.7,0.45454545454545453,0.3333333333333333,12.78,15.32,6.54,6.24,3.7648709106592677,0.03727325346068944,0.42595043750059647,2,52.11
59,maximale,nulle,0,0.0,21,0.4873875274762096,0.11027378914002615,261.9665,291.61899999999997,29.652500000000003,2115.425,0.12,0.12,0.6147503435639029,0.6821782178217822,0.6581632653061225,0.797752808988764,0.6942148760330579,0.711038961038961,20.2,21.83,13.78,6.42,5.891706442808165,0.10023822991096326,0.33451835252033313,2,50.56
