generation,t_env,v_vie,n_inversions_vie,lambda_cout,graine,eta_moyen,eta_ecart_type,p_naif_moyen,p_libre_moyen,delta_p_moyen,fitness_max,survie_naif,survie_libre,discrimination_naif,discrimination_libre,discrim_tiers1_libre,discrim_tiers3_libre,discrim_tiers1_naif,discrim_tiers3_naif,repas_moyen_libre,repas_moyen_naif,nutritifs_moyen_libre,toxiques_moyen_libre,cout_apprentissage_moyen,derive_acquise_moyenne,derive_preference_moyenne,n_especes,complexite_moyenne
0,stable,nulle,0,0.0,21,0.511835304521447,0.3007524302742269,53.10425,47.655249999999995,-5.449,457.76666666666665,0.01,0.0,0.5682326621923938,0.5824468085106383,nan,nan,0.5714285714285714,0.5,3.76,4.47,2.19,1.57,1.5783294677898434,0.007858828925732312,0.11006855164799906,1,48.0
1,stable,nulle,0,0.0,21,0.5045024161456215,0.2253360731934248,93.64941666666665,101.10033333333332,7.450916666666664,1452.65,0.04,0.01,0.597911227154047,0.6477115117891817,0.7857142857142857,0.7142857142857143,0.6923076923076923,0.6285714285714286,7.21,7.66,4.67,2.54,5.064999995398582,0.021488523805247805,0.1353491118293623,1,48.18
2,stable,nulle,0,0.0,21,0.5420907902418106,0.1910369191903297,155.71074999999996,113.20541666666666,-42.505333333333326,1005.0,0.1,0.04,0.6703806870937791,0.671484888304862,0.6923076923076923,0.8048780487804879,0.6992481203007519,0.7338129496402878,7.61,10.77,5.11,2.5,4.837862470922816,0.021605332977213006,0.13108553188335936,1,48.06
3,stable,nulle,0,0.0,21,0.5467419926352197,0.1362674196924254,164.8574166666667,168.56508333333332,3.707666666666668,1216.7,0.06,0.09,0.6373801916932907,0.686553873552983,0.6928571428571428,0.7226277372262774,0.6608695652173913,0.6947368421052632,11.23,12.52,7.71,3.52,8.813896480105068,0.034946298454178404,0.1485446548631965,1,47.92
4,stable,nulle,0,0.0,21,0.5082801230732245,0.10300259508409738,271.91325000000006,272.44866666666667,0.535416666666664,1310.0,0.21,0.22,0.6234596074851666,0.6729461015175301,0.6778115501519757,0.7055837563451777,0.6266318537859008,0.6247288503253796,19.11,21.91,12.86,6.25,13.45841558648442,0.058049615011445684,0.20847312207361482,1,48.34
5,stable,nulle,0,0.0,21,0.4729246137200311,0.09470280697196273,223.42441666666664,282.37016666666665,58.94575,1495.0,0.14,0.19,0.6075411577270313,0.698446705945367,0.7018633540372671,0.7210526315789474,0.6189024390243902,0.6089238845144357,18.67,18.83,13.04,5.63,14.44246591800639,0.06801115671758477,0.17479923716998352,1,47.93
6,stable,nulle,0,0.0,21,0.47874756028715365,0.09643284679291576,299.5400833333333,346.9400833333333,47.400000000000006,1605.0,0.24,0.28,0.6060487038491752,0.6884272997032641,0.6601307189542484,0.72875226039783,0.6547314578005116,0.609375,23.59,25.46,16.24,7.35,16.224393415647683,0.07455080377165951,0.21337937357858888,1,46.96
7,stable,nulle,0,0.0,21,0.4677492942005964,0.09009431198728994,291.61275,339.7554166666667,48.14266666666667,1970.0,0.16,0.18,0.6516956920256646,0.7278750591575959,0.6578947368421053,0.7727272727272727,0.6677631578947368,0.6587677725118484,21.13,21.82,15.38,5.75,14.481743957273393,0.08868987663022328,0.1593992675855577,1,46.08
8,stable,nulle,0,0.0,21,0.460415392615778,0.0827107793800161,345.90933333333334,403.6865,57.77716666666665,1465.0,0.23,0.26,0.64050822122571,0.7148362235067437,0.6666666666666666,0.7495854063018242,0.6768149882903981,0.66553480475382,25.95,26.76,18.55,7.4,17.505682055075244,0.09734859130671884,0.19639647510313765,1,46.13
9,stable,nulle,0,0.0,21,0.4348983325461817,0.07875001214741499,368.4546666666667,423.4147500000001,54.96008333333332,1775.0,0.28,0.32,0.6331157677773961,0.7099236641221374,0.6886446886446886,0.7554585152838428,0.6353383458646616,0.682089552238806,27.51,29.11,19.53,7.98,16.246676487426317,0.08859890812090467,0.2031260061443554,1,47.01
