generation,t_env,v_vie,n_inversions_vie,lambda_cout,graine,eta_moyen,eta_ecart_type,p_naif_moyen,p_libre_moyen,delta_p_moyen,fitness_max,survie_naif,survie_libre,discrimination_naif,discrimination_libre,discrim_tiers1_libre,discrim_tiers3_libre,discrim_tiers1_naif,discrim_tiers3_naif,repas_moyen_libre,repas_moyen_naif,nutritifs_moyen_libre,toxiques_moyen_libre,cout_apprentissage_moyen,derive_acquise_moyenne,derive_preference_moyenne,n_especes,complexite_moyenne
0,maximale,nulle,0,18.9,22,0.49356507390423965,0.2897558374564634,45.15925,43.53633333333334,-1.6229166666666648,564.8337838964567,0.02,0.0,0.5623342175066313,0.6151315789473685,0.8,0.9166666666666666,0.8235294117647058,0.5294117647058824,3.04,3.77,1.87,1.17,1.095267301203679,0.005452194337529501,0.1013111262747449,1,48.0
1,maximale,nulle,0,18.9,22,0.36723039565977744,0.19733588192103746,46.17175,63.54183333333334,17.370083333333334,1029.9050790869264,0.03,0.05,0.497029702970297,0.5732838589981447,0.6111111111111112,0.6891891891891891,0.625,0.40625,5.39,5.05,3.09,2.3,1.8079123175615581,0.007377090583496792,0.13166924864962348,1,47.88
2,maximale,nulle,0,18.9,22,0.2532839718839015,0.1036102797944021,98.42691666666664,123.88583333333334,25.45891666666666,616.0843943178464,0.04,0.05,0.5281220209723546,0.5990430622009569,0.6568627450980392,0.7596899224806202,0.625,0.6351351351351351,10.45,10.49,6.26,4.19,3.898741596465169,0.018092109038321768,0.1702211995404257,1,47.97
3,maximale,nulle,0,18.9,22,0.23670165378706873,0.08738394130313393,134.11541666666665,123.43208333333334,-10.683333333333342,885.19142343417,0.07,0.04,0.55420773313116,0.5580808080808081,0.4791666666666667,0.5048543689320388,0.6232558139534884,0.5757575757575758,11.88,13.19,6.63,5.25,3.485953940767109,0.011801325464756159,0.1621793648974099,1,47.8
4,maximale,nulle,0,18.9,22,0.19925395064655615,0.08065540330073953,118.94499999999998,150.2893333333333,31.34433333333334,1124.5585664003386,0.02,0.07,0.5092592592592593,0.5813609467455622,0.6630434782608695,0.7386363636363636,0.5757575757575758,0.5609756097560976,13.52,14.04,7.86,5.66,2.9665291733081744,0.009910638683926944,0.18744705786485152,1,48.0
5,maximale,nulle,0,18.9,22,0.18124192608147194,0.07016993456479832,123.51475,130.39999999999998,6.885250000000003,1014.3456080093384,0.07,0.03,0.5096286107290234,0.5491241431835491,0.6176470588235294,0.7543859649122807,0.6455696202531646,0.5411764705882353,13.13,14.54,7.21,5.92,2.726859254007354,0.01321665559992392,0.1808449037643465,1,47.21
6,maximale,nulle,0,18.9,22,0.16317922060845144,0.07979801883095378,142.1453333333333,179.7265,37.581166666666675,1429.7261303491741,0.08,0.09,0.5034562211981567,0.5664538595473012,0.5964912280701754,0.6,0.5661764705882353,0.5472636815920398,17.23,17.36,9.76,7.47,3.5467766166056873,0.013427382841453814,0.17558405264992336,1,46.63
7,maximale,nulle,0,18.9,22,0.1422702323596772,0.05731946993838149,133.29241666666667,145.01283333333333,11.720416666666665,1379.8496198786,0.07,0.06,0.5062735257214555,0.5520330806340454,0.6,0.616822429906542,0.625,0.4971751412429379,14.51,15.94,8.01,6.5,2.275416289869114,0.010935032703274481,0.1571213485554968,1,45.68
8,maximale,nulle,0,18.9,22,0.15113557164995695,0.06918255256381477,98.36958333333332,143.0144166666667,44.644833333333324,1512.8935268267173,0.01,0.08,0.49588815789473684,0.557774607703281,0.5803571428571429,0.7346938775510204,0.4375,1.0,14.02,12.16,7.82,6.2,2.163185640796489,0.009083946089506727,0.13740251973129003,1,45.32
9,maximale,nulle,0,18.9,22,0.16097425746773358,0.07396526877981305,160.76466666666667,178.4748333333333,17.710166666666666,1606.3732488429978,0.09,0.08,0.5091288471570161,0.5694034258712345,0.525,0.6337209302325582,0.5340909090909091,0.537117903930131,16.93,19.17,9.64,7.29,2.423707924100937,0.013800471661231271,0.1830895118360978,1,45.52
10,maximale,nulle,0,18.9,22,0.15654116905998772,0.06482962169369971,112.11474999999999,118.8685,6.753750000000001,738.902062513943,0.02,0.07,0.46195652173913043,0.5027932960893855,0.5588235294117647,0.4393939393939394,0.5555555555555556,0.5185185185185185,14.32,16.56,7.2,7.12,2.172860146830346,0.010957165979137182,0.20273938892916044,1,44.77
11,maximale,nulle,0,18.9,22,0.1599929488411278,0.08163957252889094,221.82025,260.87275,39.05249999999999,1169.7022237472631,0.15,0.17,0.5147227533460803,0.5746845746845747,0.5775401069518716,0.6295503211991434,0.6039325842696629,0.5198329853862212,24.57,26.15,14.12,10.45,4.089366777128389,0.02219939949352153,0.25045151228167617,1,45.49
12,maximale,nulle,0,18.9,22,0.1801671505637695,0.0641005415463724,157.58858333333333,174.99574999999996,17.40716666666667,1156.0274224584653,0.06,0.07,0.475011256190905,0.5289256198347108,0.5714285714285714,0.6204819277108434,0.5882352941176471,0.5628140703517588,19.36,22.21,10.24,9.12,3.931832558929232,0.02276044126407164,0.2547172899985919,1,45.49
13,maximale,nulle,0,18.9,22,0.1701911358288027,0.06415832478791353,213.22699999999998,252.59641666666667,39.36941666666667,1026.20475080634,0.1,0.16,0.5366912722535823,0.5817555938037866,0.6071428571428571,0.6746031746031746,0.5964912280701754,0.5342465753424658,23.24,23.03,13.52,9.72,3.2682798003467606,0.021443968710087028,0.27535898505172285,1,44.87
14,maximale,nulle,0,18.9,22,0.16172070704513036,0.07126486331054997,154.37525,165.57575,11.200500000000003,836.6640995797823,0.09,0.08,0.47470101195952163,0.5112244897959184,0.5486725663716814,0.576036866359447,0.480225988700565,0.49473684210526314,19.6,21.74,10.02,9.58,2.9107646925483066,0.01791577716200877,0.23859878579199673,1,45.24
15,maximale,nulle,0,18.9,22,0.178816358010969,0.07318545560646432,174.97691666666668,206.30275,31.325833333333335,1412.058661184074,0.09,0.09,0.5266120777891504,0.5985523385300668,0.5467980295566502,0.6621621621621622,0.5577889447236181,0.5852713178294574,17.96,19.54,10.75,7.21,2.527719239993413,0.023691497930178933,0.24468864843617738,1,44.8
16,maximale,nulle,0,18.9,22,0.1812263961275231,0.06330347512318016,163.08833333333334,144.21866666666665,-18.869666666666664,1134.515399047065,0.05,0.04,0.4963820549927641,0.5102279368790181,0.6224489795918368,0.5538461538461539,0.631578947368421,0.608,17.11,20.73,8.73,8.38,2.4572963307192968,0.022628184534154477,0.2370374348141557,1,43.3
17,maximale,nulle,0,18.9,22,0.1749329748332986,0.05731864663113221,182.4829166666667,197.3538333333333,14.87091666666667,1135.9240069851026,0.09,0.09,0.5408902691511387,0.5728103170338528,0.6176470588235294,0.6231884057971014,0.6460674157303371,0.719626168224299,18.61,19.32,10.66,7.95,2.4557711067499755,0.022933792927444605,0.28248824782095794,1,43.99
18,maximale,nulle,0,18.9,22,0.1782947154341185,0.052341630150373054,142.45816666666667,191.16375,48.705583333333344,1649.8369520984295,0.06,0.15,0.47832738398776137,0.5424575424575424,0.6058091286307054,0.66,0.5647058823529412,0.5131578947368421,20.02,19.61,10.86,9.16,2.539052414656725,0.021898648160392983,0.24088235945476588,1,43.92
19,maximale,nulle,0,18.9,22,0.1786393442799481,0.06764965560111445,239.5150833333333,261.25175,21.73666666666666,1164.7178741605169,0.23,0.2,0.5618073316283035,0.6054880791722898,0.566579634464752,0.6865284974093264,0.6082949308755761,0.5893617021276596,22.23,23.46,13.46,8.77,2.713441966772202,0.02442950604883448,0.30748801623648403,1,46.52
20,maximale,nulle,0,18.9,22,0.1510730129097208,0.05998533046313658,106.20991666666669,112.16108333333332,5.95116666666667,1195.0,0.07,0.06,0.4449567723342939,0.4847457627118644,0.6354166666666666,0.559322033898305,0.5526315789473685,0.4472361809045226,14.75,17.35,7.15,7.6,1.2257807567073766,0.011227470716618188,0.18462356324873752,1,44.55
21,maximale,nulle,0,18.9,22,0.16128045996961274,0.08234290256995798,215.84074999999996,230.29308333333339,14.452333333333327,1800.9589370627805,0.12,0.14,0.5601873536299766,0.6182396606574762,0.592814371257485,0.6871508379888268,0.6262975778546713,0.6068111455108359,18.86,21.35,11.66,7.2,1.7883269121879113,0.016262979447901327,0.1833524315718027,1,44.97
22,maximale,nulle,0,18.9,22,0.15572574354679491,0.07779268065060682,87.60091666666668,108.16558333333333,20.564666666666664,858.6130641005522,0.05,0.07,0.4444444444444444,0.49737827715355803,0.6066666666666667,0.5872093023255814,0.573170731707317,0.5826086956521739,13.35,14.13,6.64,6.71,1.0658172705953097,0.011048487510590309,0.1544537504119607,1,44.0
23,maximale,nulle,0,18.9,22,0.14605889720851845,0.08194438438211804,201.2900833333334,221.02491666666668,19.734833333333327,1196.4327638913733,0.13,0.12,0.5685967657798644,0.5983307250912885,0.6296296296296297,0.6545454545454545,0.5973451327433629,0.6524822695035462,19.17,19.17,11.47,7.7,1.3652745577936818,0.013789605019592898,0.19119878393465414,1,44.51
24,maximale,nulle,0,18.9,22,0.11803246235452226,0.06883334193307042,197.1546666666667,188.3775,-8.777166666666671,2174.3705458439804,0.1,0.12,0.4982050259274033,0.5178082191780822,0.5791245791245792,0.6465968586387435,0.5652173913043478,0.5456674473067916,21.9,25.07,11.34,10.56,1.6549754815079416,0.014034070978034044,0.17736495846469974,1,44.34
25,maximale,nulle,0,18.9,22,0.13108527206402432,0.07456679314438695,237.14883333333336,212.21200000000002,-24.936833333333343,1390.6082220587925,0.13,0.11,0.5374414976599063,0.5843685300207039,0.6007604562737643,0.6599326599326599,0.5449591280653951,0.5811088295687885,19.32,25.64,11.29,8.03,1.646791035826027,0.018047051063223213,0.19442888391435673,1,45.15
26,maximale,nulle,0,18.9,22,0.1324650718410286,0.06483122750299622,138.60058333333336,166.97474999999997,28.37416666666667,1265.5151688610815,0.04,0.05,0.47819232790331057,0.5483870967741935,0.5567010309278351,0.6557377049180327,0.6493506493506493,0.6049382716049383,17.05,19.03,9.35,7.7,1.4508997252197668,0.014024434067269187,0.1731077899999442,1,43.95
27,maximale,nulle,0,18.9,22,0.13798537639413802,0.06972197866097822,224.0769166666667,264.50300000000004,40.42608333333334,1401.3936702428632,0.12,0.18,0.5390070921985816,0.6005244755244755,0.6332046332046332,0.7296587926509186,0.6680672268907563,0.6123595505617978,22.88,23.97,13.74,9.14,1.6804057188018802,0.016655344541799427,0.22155459572903488,1,43.24
