generation,t_env,v_vie,n_inversions_vie,lambda_cout,graine,eta_moyen,eta_ecart_type,p_naif_moyen,p_libre_moyen,delta_p_moyen,fitness_max,survie_naif,survie_libre,discrimination_naif,discrimination_libre,discrim_tiers1_libre,discrim_tiers3_libre,discrim_tiers1_naif,discrim_tiers3_naif,repas_moyen_libre,repas_moyen_naif,nutritifs_moyen_libre,toxiques_moyen_libre,cout_apprentissage_moyen,derive_acquise_moyenne,derive_preference_moyenne,n_especes,complexite_moyenne
0,maximale,nulle,0,3.8,21,0.4807914864005074,0.29703109101630704,49.34275,56.07824999999999,6.735500000000002,756.1492592107218,0.0,0.04,0.5428571428571428,0.6081730769230769,0.65625,0.7,nan,nan,4.16,4.55,2.53,1.63,2.0309251714756966,0.008421309931013666,0.09574180983216635,1,48.0
1,maximale,nulle,0,3.8,21,0.4798726312960062,0.19922195555514477,80.22358333333335,90.98825000000001,10.764666666666669,868.1841929668661,0.02,0.02,0.5319662243667069,0.601889338731444,0.6486486486486487,0.8723404255319149,0.6226415094339622,0.2391304347826087,7.41,8.29,4.46,2.95,4.838249533109714,0.02130905302675309,0.18151049112385928,1,47.87
2,maximale,nulle,0,3.8,21,0.48693915444328895,0.1518879374814114,95.96241666666667,97.95691666666667,1.9944999999999993,564.9190019892422,0.03,0.1,0.5418410041841004,0.580568720379147,0.6826923076923077,0.6559139784946236,0.6326530612244898,0.6545454545454545,8.44,9.56,4.9,3.54,5.767596578991803,0.019175295832098694,0.1679299087205783,1,48.04
3,maximale,nulle,0,3.8,21,0.5339578717132661,0.13415382540048876,139.35816666666668,162.08925000000002,22.731083333333334,819.8164015947758,0.13,0.1,0.5222150676110754,0.6058122205663189,0.6369047619047619,0.6926829268292682,0.5650406504065041,0.6095617529880478,13.42,15.53,8.13,5.29,10.13541838926436,0.036132381936201746,0.35898791719798245,1,47.76
4,maximale,nulle,0,3.8,21,0.5180358613230839,0.11289511451905025,157.28374999999997,164.83308333333338,7.549333333333334,909.2029054842944,0.09,0.12,0.49255952380952384,0.5757776307081403,0.5412844036697247,0.6764705882352942,0.5975609756097561,0.5809128630705395,15.11,20.16,8.7,6.41,10.717821656502498,0.03974125440184753,0.26178921965881263,1,47.98
5,maximale,nulle,0,3.8,21,0.5234198454256207,0.08452482785682973,189.51283333333333,216.64725,27.134416666666656,1052.6916632500725,0.11,0.14,0.5473251028806584,0.6218390804597701,0.6072874493927125,0.7192982456140351,0.6299559471365639,0.596078431372549,17.4,19.44,10.82,6.58,14.40909034645208,0.05710248414453616,0.35771892328389376,1,48.07
6,maximale,nulle,0,3.8,21,0.499948526988002,0.10197379506110821,189.3635,219.42008333333334,30.056583333333336,1211.6899927757747,0.12,0.15,0.5391912131802297,0.6218057921635435,0.6511627906976745,0.6494464944649446,0.5745614035087719,0.5201342281879194,17.61,20.03,10.95,6.66,13.219582829978867,0.0576856886435176,0.2819895449342362,1,48.39
7,maximale,nulle,0,3.8,21,0.5081971669620419,0.08683857101824823,152.93325000000002,162.92191666666665,9.988666666666667,1048.0632366034283,0.06,0.13,0.5026595744680851,0.5585642317380353,0.5789473684210527,0.6816143497757847,0.5806451612903226,0.5652173913043478,15.88,18.8,8.87,7.01,11.026557955884169,0.043973490017411486,0.3983278673264632,1,48.12
8,maximale,nulle,0,3.8,21,0.5277373273593025,0.08696687714035642,211.40708333333333,239.59783333333334,28.19075,1466.5022800944723,0.16,0.13,0.540625,0.621900826446281,0.6642599277978339,0.7223880597014926,0.5934426229508196,0.5922077922077922,19.36,22.4,12.04,7.32,12.68355359496892,0.059243636426340666,0.3226744493922194,1,47.47
9,maximale,nulle,0,3.8,21,0.5274243071990644,0.06722837604333454,139.09616666666665,193.893,54.79683333333332,1198.232811554003,0.07,0.1,0.4659146640510054,0.5673336938885885,0.5947368421052631,0.6367924528301887,0.5,0.4944649446494465,18.49,20.39,10.49,8.0,11.543826328687867,0.048605327487978606,0.4157947000433319,1,47.42
10,maximale,nulle,0,3.8,21,0.5621324389475107,0.07992098812813446,226.62149999999997,201.1036666666667,-25.517833333333325,1323.865438600896,0.16,0.11,0.5523685354193829,0.6229813664596273,0.6666666666666666,0.6746987951807228,0.6324324324324324,0.5877551020408164,16.1,23.01,10.03,6.07,9.889384674116231,0.054420060507592405,0.31561382454111747,1,47.46
11,maximale,nulle,0,3.8,21,0.555317199832177,0.08790700892504003,117.28241666666665,142.91391666666664,25.631500000000003,1680.9072649895033,0.04,0.07,0.4935940660822657,0.5775729646697388,0.647887323943662,0.6433566433566433,0.6018518518518519,0.5481481481481482,13.02,14.83,7.52,5.5,6.687793953845537,0.03754776417948044,0.30758983342035373,1,47.38
12,maximale,nulle,0,3.8,21,0.5449249213324162,0.08921746257699448,211.16250000000002,215.87241666666665,4.709916666666668,1729.193398244891,0.14,0.11,0.5555555555555556,0.6436007348438457,0.6638297872340425,0.7154150197628458,0.6063492063492063,0.6098901098901099,16.33,21.15,10.51,5.82,8.2501509478056,0.057218594665106606,0.3028677186880574,1,46.74
13,maximale,nulle,0,3.8,21,0.5445058635203713,0.08920628102035241,160.7885,185.3386666666667,24.55016666666667,1334.3251362555918,0.07,0.08,0.4805253623188406,0.5702857142857143,0.5870967741935483,0.6329787234042553,0.5031055900621118,0.48771929824561405,17.5,22.08,9.98,7.52,8.997089184572975,0.043017169133891295,0.33657894247506115,1,46.49
14,maximale,nulle,0,3.8,21,0.5300136935726263,0.07799733062430551,144.31491666666665,216.74141666666662,72.4265,1378.179339021256,0.07,0.14,0.5198291641244661,0.6422073984232869,0.6923076923076923,0.7121771217712177,0.6216216216216216,0.6666666666666666,16.49,16.39,10.59,5.9,8.529465235455099,0.06702101871211004,0.2838230069175737,1,46.14
15,maximale,nulle,0,3.8,21,0.5144288790432795,0.08477863850349658,131.89791666666667,189.77925,57.88133333333333,1797.0789950468106,0.06,0.11,0.51543007222587,0.6143958868894601,0.6081081081081081,0.6559139784946236,0.7315436241610739,0.6689655172413793,15.56,15.23,9.56,6.0,7.605261276667916,0.0468180940209466,0.2788856340172011,1,45.86
